      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.195       50     N    0    0    0
    0:01.031      265     N    0    0    0
    0:01.498      385     V    0    0    0
    0:02.700      694     N    0    0    0
    0:03.533      908     N    0    0    0
    0:04.358     1120     N    0    0    0
    0:05.175     1330     N    0    0    0
    0:06.000     1542     N    0    0    0
    0:06.486     1667     V    0    0    0
    0:07.673     1972     N    0    0    0
    0:08.502     2185     N    0    0    0
    0:09.311     2393     N    0    0    0
    0:10.128     2603     N    0    0    0
    0:10.953     2815     N    0    0    0
    0:11.782     3028     N    0    0    0
    0:12.210     3138     V    0    0    0
    0:12.735     3273     N    0    0    0
    0:13.459     3459     N    0    0    0
    0:14.253     3663     N    0    0    0
    0:15.070     3873     N    0    0    0
    0:15.899     4086     N    0    0    0
    0:16.728     4299     N    0    0    0
    0:17.198     4420     V    0    0    0
    0:18.397     4728     N    0    0    0
    0:19.206     4936     N    0    0    0
    0:19.642     5048     V    0    0    0
    0:20.817     5350     N    0    0    0
    0:21.630     5559     N    0    0    0
    0:22.424     5763     N    0    0    0
    0:23.214     5966     N    0    0    0
    0:24.008     6170     N    0    0    0
    0:24.802     6374     N    0    0    0
    0:25.226     6483     V    0    0    0
    0:25.763     6621     N    0    0    0
    0:26.416     6789     N    0    0    0
    0:27.206     6992     N    0    0    0
    0:27.630     7101     V    0    0    0
    0:28.156     7236     N    0    0    0
    0:28.844     7413     N    0    0    0
    0:29.630     7615     N    0    0    0
    0:30.066     7727     V    0    0    0
    0:31.268     8036     N    0    0    0
    0:32.082     8245     N    0    0    0
    0:32.498     8352     V    0    0    0
    0:33.031     8489     N    0    0    0
    0:33.763     8677     N    0    0    0
    0:34.580     8887     N    0    0    0
    0:35.027     9002     V    0    0    0
    0:36.268     9321     N    0    0    0
    0:37.101     9535     N    0    0    0
    0:37.918     9745     N    0    0    0
    0:38.716     9950     N    0    0    0
    0:39.510    10154     N    0    0    0
    0:40.323    10363     N    0    0    0
    0:40.763    10476     V    0    0    0
    0:41.996    10793     N    0    0    0
    0:42.825    11006     N    0    0    0
    0:43.658    11220     N    0    0    0
    0:44.479    11431     N    0    0    0
    0:45.300    11642     N    0    0    0
    0:45.774    11764     V    0    0    0
    0:46.984    12075     N    0    0    0
    0:47.798    12284     N    0    0    0
    0:48.222    12393     V    0    0    0
    0:48.743    12527     N    0    0    0
    0:49.444    12707     N    0    0    0
    0:50.245    12913     N    0    0    0
    0:50.665    13021     V    0    0    0
    0:51.191    13156     N    0    0    0
    0:51.930    13346     N    0    0    0
    0:52.755    13558     N    0    0    0
    0:53.175    13666     V    0    0    0
    0:53.712    13804     N    0    0    0
    0:54.440    13991     N    0    0    0
    0:55.249    14199     N    0    0    0
    0:56.082    14413     N    0    0    0
    0:56.899    14623     N    0    0    0
    0:57.708    14831     N    0    0    0
    0:58.494    15033     N    0    0    0
    0:58.930    15145     V    0    0    0
    1:00.082    15441     N    0    0    0
    1:00.879    15646     N    0    0    0
    1:01.304    15755     V    0    0    0
    1:01.805    15884     N    0    0    0
    1:02.482    16058     N    0    0    0
    1:03.272    16261     N    0    0    0
    1:03.735    16380     V    0    0    0
    1:04.875    16673     N    0    0    0
    1:05.681    16880     N    0    0    0
    1:06.097    16987     V    0    0    0
    1:06.615    17120     N    0    0    0
    1:07.323    17302     N    0    0    0
    1:08.121    17507     N    0    0    0
    1:08.537    17614     V    0    0    0
    1:09.062    17749     N    0    0    0
    1:09.782    17934     N    0    0    0
    1:10.595    18143     N    0    0    0
    1:11.428    18357     N    0    0    0
    1:12.265    18572     N    0    0    0
    1:12.716    18688     V    0    0    0
    1:13.914    18996     N    0    0    0
    1:14.693    19196     N    0    0    0
    1:15.117    19305     V    0    0    0
    1:16.268    19601     N    0    0    0
    1:17.027    19796     N    0    0    0
    1:17.447    19904     V    0    0    0
    1:18.549    20187     N    0    0    0
    1:19.307    20382     N    0    0    0
    1:20.062    20576     N    0    0    0
    1:20.817    20770     N    0    0    0
    1:21.584    20967     N    0    0    0
    1:22.374    21170     N    0    0    0
    1:22.821    21285     V    0    0    0
    1:24.031    21596     N    0    0    0
    1:24.852    21807     N    0    0    0
    1:25.669    22017     N    0    0    0
    1:26.506    22232     N    0    0    0
    1:27.339    22446     N    0    0    0
    1:27.755    22553     V    0    0    0
    1:28.272    22686     N    0    0    0
    1:29.000    22873     N    0    0    0
    1:29.817    23083     N    0    0    0
    1:30.634    23293     N    0    0    0
    1:31.420    23495     N    0    0    0
    1:32.214    23699     N    0    0    0
    1:32.693    23822     V    0    0    0
    1:33.809    24109     N    0    0    0
    1:34.599    24312     N    0    0    0
    1:35.016    24419     V    0    0    0
    1:36.148    24710     N    0    0    0
    1:36.922    24909     N    0    0    0
    1:37.346    25018     V    0    0    0
    1:38.432    25297     N    0    0    0
    1:39.167    25486     N    0    0    0
    1:39.946    25686     N    0    0    0
    1:40.712    25883     N    0    0    0
    1:41.479    26080     N    0    0    0
    1:42.268    26283     N    0    0    0
    1:43.070    26489     N    0    0    0
    1:43.872    26695     N    0    0    0
    1:44.685    26904     N    0    0    0
    1:45.502    27114     N    0    0    0
    1:46.311    27322     N    0    0    0
    1:47.132    27533     N    0    0    0
    1:47.946    27742     N    0    0    0
    1:48.755    27950     N    0    0    0
    1:49.556    28156     N    0    0    0
    1:50.358    28362     N    0    0    0
    1:51.160    28568     N    0    0    0
    1:51.942    28769     N    0    0    0
    1:52.728    28971     N    0    0    0
    1:53.198    29092     V    0    0    0
    1:54.280    29370     N    0    0    0
