      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.455      117     N    0    0    0
    0:01.086      279     V    0    0    0
    0:02.389      614     N    0    0    0
    0:03.089      794     N    0    0    0
    0:03.759      966     N    0    0    0
    0:04.436     1140     N    0    0    0
    0:05.113     1314     N    0    0    0
    0:05.802     1491     N    0    0    0
    0:06.537     1680     N    0    0    0
    0:07.327     1883     N    0    0    0
    0:08.191     2105     N    0    0    0
    0:08.992     2311     N    0    0    0
    0:10.000     2570     N    0    0    0
    0:11.004     2828     N    0    0    0
    0:12.012     3087     N    0    0    0
    0:12.833     3298     N    0    0    0
    0:13.782     3542     N    0    0    0
    0:14.942     3840     N    0    0    0
    0:15.914     4090     N    0    0    0
    0:16.977     4363     N    0    0    0
    0:17.798     4574     N    0    0    0
    0:18.767     4823     N    0    0    0
    0:19.926     5121     N    0    0    0
    0:20.879     5366     N    0    0    0
    0:21.743     5588     N    0    0    0
    0:22.805     5861     N    0    0    0
    0:23.576     6059     N    0    0    0
    0:24.385     6267     N    0    0    0
    0:25.518     6558     N    0    0    0
    0:26.518     6815     N    0    0    0
    0:27.078     6959     V    0    0    0
    0:28.311     7276     N    0    0    0
    0:29.175     7498     N    0    0    0
    0:30.019     7715     N    0    0    0
    0:30.848     7928     N    0    0    0
    0:31.630     8129     N    0    0    0
    0:32.436     8336     N    0    0    0
    0:33.233     8541     N    0    0    0
    0:34.027     8745     N    0    0    0
    0:34.825     8950     N    0    0    0
    0:35.626     9156     N    0    0    0
    0:36.424     9361     N    0    0    0
    0:37.253     9574     N    0    0    0
    0:38.074     9785     N    0    0    0
    0:38.887     9994     N    0    0    0
    0:39.743    10214     N    0    0    0
    0:40.603    10435     N    0    0    0
    0:41.447    10652     N    0    0    0
    0:42.545    10934     N    0    0    0
    0:43.350    11141     N    0    0    0
    0:44.591    11460     N    0    0    0
    0:45.525    11700     N    0    0    0
    0:46.381    11920     N    0    0    0
    0:47.300    12156     N    0    0    0
    0:48.226    12394     N    0    0    0
    0:49.109    12621     N    0    0    0
    0:50.043    12861     N    0    0    0
    0:51.253    13172     N    0    0    0
    0:52.553    13506     N    0    0    0
    0:53.654    13789     N    0    0    0
    0:54.626    14039     N    0    0    0
    0:55.576    14283     N    0    0    0
    0:56.156    14432     V    0    0    0
    0:57.444    14763     N    0    0    0
    0:58.370    15001     N    0    0    0
    0:59.315    15244     N    0    0    0
    1:00.218    15476     N    0    0    0
    1:01.109    15705     N    0    0    0
    1:02.062    15950     N    0    0    0
    1:03.000    16191     N    0    0    0
    1:03.914    16426     N    0    0    0
    1:05.062    16721     N    0    0    0
    1:05.914    16940     N    0    0    0
    1:06.848    17180     N    0    0    0
    1:08.148    17514     N    0    0    0
    1:09.128    17766     N    0    0    0
    1:10.082    18011     N    0    0    0
    1:11.027    18254     N    0    0    0
    1:11.942    18489     N    0    0    0
    1:13.086    18783     N    0    0    0
    1:13.619    18920     V    0    0    0
    1:14.128    19051     N    0    0    0
    1:14.634    19181     V    0    0    0
    1:15.288    19349     N    0    0    0
    1:15.833    19489     V    0    0    0
    1:16.339    19619     N    0    0    0
    1:17.241    19851     N    0    0    0
    1:18.195    20096     N    0    0    0
    1:19.152    20342     N    0    0    0
    1:20.128    20593     N    0    0    0
    1:21.070    20835     N    0    0    0
    1:22.019    21079     N    0    0    0
    1:23.062    21347     N    0    0    0
    1:24.101    21614     N    0    0    0
    1:25.093    21869     N    0    0    0
    1:26.070    22120     N    0    0    0
    1:27.117    22389     N    0    0    0
    1:28.140    22652     N    0    0    0
    1:29.144    22910     N    0    0    0
    1:30.125    23162     N    0    0    0
    1:31.086    23409     N    0    0    0
    1:32.113    23673     N    0    0    0
    1:33.148    23939     N    0    0    0
    1:34.121    24189     N    0    0    0
    1:35.078    24435     N    0    0    0
    1:36.105    24699     N    0    0    0
    1:37.101    24955     N    0    0    0
    1:38.070    25204     N    0    0    0
    1:39.047    25455     N    0    0    0
    1:39.996    25699     N    0    0    0
    1:40.988    25954     N    0    0    0
    1:42.031    26222     N    0    0    0
    1:43.023    26477     N    0    0    0
    1:43.981    26723     N    0    0    0
    1:45.008    26987     N    0    0    0
    1:46.051    27255     N    0    0    0
    1:47.031    27507     N    0    0    0
    1:48.016    27760     N    0    0    0
    1:48.984    28009     N    0    0    0
    1:49.930    28252     N    0    0    0
    1:50.949    28514     N    0    0    0
    1:51.961    28774     N    0    0    0
    1:52.926    29022     N    0    0    0
    1:53.899    29272     N    0    0    0
    1:54.887    29526     N    0    0    0
    1:55.879    29781     N    0    0    0
    1:56.911    30046     N    0    0    0
    1:57.903    30301     N    0    0    0
    1:58.856    30546     N    0    0    0
    1:59.891    30812     N    0    0    0
    2:00.930    31079     N    0    0    0
    2:01.475    31219     V    0    0    0
    2:01.981    31349     N    0    0    0
    2:02.514    31486     V    0    0    0
    2:03.008    31613     N    0    0    0
    2:03.911    31845     N    0    0    0
    2:04.856    32088     N    0    0    0
    2:05.805    32332     N    0    0    0
    2:06.755    32576     N    0    0    0
    2:07.716    32823     N    0    0    0
    2:08.696    33075     N    0    0    0
    2:09.747    33345     N    0    0    0
    2:10.300    33487     V    0    0    0
    2:10.813    33619     N    0    0    0
    2:11.724    33853     N    0    0    0
    2:12.732    34112     N    0    0    0
    2:13.728    34368     N    0    0    0
    2:14.708    34620     N    0    0    0
    2:15.642    34860     N    0    0    0
    2:16.595    35105     N    0    0    0
    2:17.623    35369     N    0    0    0
    2:18.615    35624     N    0    0    0
    2:19.607    35879     N    0    0    0
    2:20.572    36127     N    0    0    0
    2:21.576    36385     N    0    0    0
    2:22.588    36645     N    0    0    0
    2:23.584    36901     N    0    0    0
    2:24.525    37143     N    0    0    0
    2:25.533    37402     N    0    0    0
    2:26.572    37669     N    0    0    0
    2:27.549    37920     N    0    0    0
    2:28.490    38162     N    0    0    0
    2:29.545    38433     N    0    0    0
    2:30.572    38697     N    0    0    0
    2:31.541    38946     N    0    0    0
    2:32.518    39197     N    0    0    0
    2:33.572    39468     N    0    0    0
    2:34.086    39600     V    0    0    0
