      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.327       84     V    0    0    0
    0:01.405      361     N    0    0    0
    0:01.860      478     V    0    0    0
    0:02.918      750     N    0    0    0
    0:03.374      867     V    0    0    0
    0:04.401     1131     N    0    0    0
    0:04.860     1249     V    0    0    0
    0:05.860     1506     N    0    0    0
    0:06.307     1621     V    0    0    0
    0:07.292     1874     N    0    0    0
    0:07.743     1990     V    0    0    0
    0:08.716     2240     N    0    0    0
    0:09.171     2357     V    0    0    0
    0:10.125     2602     N    0    0    0
    0:10.576     2718     V    0    0    0
    0:11.533     2964     N    0    0    0
    0:11.988     3081     V    0    0    0
    0:12.973     3334     N    0    0    0
    0:13.432     3452     V    0    0    0
    0:14.447     3713     N    0    0    0
    0:14.903     3830     V    0    0    0
    0:15.934     4095     N    0    0    0
    0:16.393     4213     V    0    0    0
    0:17.424     4478     N    0    0    0
    0:17.875     4594     V    0    0    0
    0:18.903     4858     N    0    0    0
    0:19.354     4974     V    0    0    0
    0:20.416     5247     N    0    0    0
    0:20.868     5363     V    0    0    0
    0:21.899     5628     N    0    0    0
    0:22.346     5743     V    0    0    0
    0:23.374     6007     N    0    0    0
    0:23.821     6122     V    0    0    0
    0:24.848     6386     N    0    0    0
    0:25.304     6503     V    0    0    0
    0:26.331     6767     N    0    0    0
    0:26.794     6886     V    0    0    0
    0:27.794     7143     N    0    0    0
    0:28.272     7266     V    0    0    0
    0:29.265     7521     N    0    0    0
    0:29.724     7639     V    0    0    0
    0:30.739     7900     N    0    0    0
    0:31.187     8015     V    0    0    0
    0:32.214     8279     N    0    0    0
    0:32.669     8396     V    0    0    0
    0:33.681     8656     N    0    0    0
    0:34.136     8773     V    0    0    0
    0:35.210     9049     N    0    0    0
    0:35.669     9167     V    0    0    0
    0:36.755     9446     N    0    0    0
    0:37.218     9565     V    0    0    0
    0:38.300     9843     N    0    0    0
    0:38.747     9958     V    0    0    0
    0:39.829    10236     N    0    0    0
    0:40.284    10353     V    0    0    0
    0:41.362    10630     N    0    0    0
    0:41.821    10748     V    0    0    0
    0:42.872    11018     N    0    0    0
    0:43.327    11135     V    0    0    0
    0:44.327    11392     N    0    0    0
    0:44.782    11509     V    0    0    0
    0:45.825    11777     N    0    0    0
    0:46.280    11894     V    0    0    0
    0:47.292    12154     N    0    0    0
    0:47.755    12273     V    0    0    0
    0:48.743    12527     N    0    0    0
    0:49.198    12644     V    0    0    0
    0:50.167    12893     N    0    0    0
    0:50.623    13010     V    0    0    0
    0:51.588    13258     N    0    0    0
    0:52.039    13374     V    0    0    0
    0:53.008    13623     N    0    0    0
    0:53.455    13738     V    0    0    0
    0:54.447    13993     N    0    0    0
    0:54.895    14108     V    0    0    0
    0:55.895    14365     N    0    0    0
    0:56.342    14480     V    0    0    0
    0:57.401    14752     N    0    0    0
    0:57.844    14866     V    0    0    0
    0:58.911    15140     N    0    0    0
    0:59.358    15255     V    0    0    0
    1:00.444    15534     N    0    0    0
    1:00.903    15652     V    0    0    0
    1:01.984    15930     N    0    0    0
    1:02.444    16048     V    0    0    0
    1:03.518    16324     N    0    0    0
    1:03.965    16439     V    0    0    0
    1:05.000    16705     N    0    0    0
    1:05.459    16823     V    0    0    0
    1:06.475    17084     N    0    0    0
    1:06.930    17201     V    0    0    0
    1:07.942    17461     N    0    0    0
    1:08.401    17579     V    0    0    0
    1:09.420    17841     N    0    0    0
    1:09.868    17956     V    0    0    0
    1:10.879    18216     N    0    0    0
    1:11.331    18332     V    0    0    0
    1:12.342    18592     N    0    0    0
    1:12.790    18707     V    0    0    0
    1:13.809    18969     N    0    0    0
    1:14.261    19085     V    0    0    0
    1:15.284    19348     N    0    0    0
    1:15.739    19465     V    0    0    0
    1:16.763    19728     N    0    0    0
    1:17.210    19843     V    0    0    0
    1:18.241    20108     N    0    0    0
    1:18.700    20226     V    0    0    0
    1:19.696    20482     N    0    0    0
    1:20.152    20599     V    0    0    0
    1:21.160    20858     N    0    0    0
    1:21.619    20976     V    0    0    0
    1:22.607    21230     N    0    0    0
    1:23.066    21348     V    0    0    0
    1:24.047    21600     N    0    0    0
