      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.514      132     N    0    0    0
    0:01.257      323     N    0    0    0
    0:02.004      515     N    0    0    0
    0:02.739      704     N    0    0    0
    0:03.490      897     N    0    0    0
    0:04.268     1097     N    0    0    0
    0:05.023     1291     N    0    0    0
    0:05.774     1484     N    0    0    0
    0:06.525     1677     N    0    0    0
    0:07.272     1869     N    0    0    0
    0:08.027     2063     N    0    0    0
    0:08.786     2258     N    0    0    0
    0:09.537     2451     N    0    0    0
    0:10.292     2645     N    0    0    0
    0:11.047     2839     N    0    0    0
    0:11.798     3032     N    0    0    0
    0:12.556     3227     N    0    0    0
    0:13.327     3425     N    0    0    0
    0:14.097     3623     N    0    0    0
    0:14.868     3821     N    0    0    0
    0:15.630     4017     N    0    0    0
    0:16.405     4216     N    0    0    0
    0:17.171     4413     N    0    0    0
    0:17.961     4616     N    0    0    0
    0:18.735     4815     N    0    0    0
    0:19.514     5015     N    0    0    0
    0:20.300     5217     N    0    0    0
    0:21.101     5423     N    0    0    0
    0:21.914     5632     N    0    0    0
    0:22.739     5844     N    0    0    0
    0:23.564     6056     N    0    0    0
    0:24.393     6269     N    0    0    0
    0:25.226     6483     N    0    0    0
    0:26.054     6696     N    0    0    0
    0:26.887     6910     N    0    0    0
    0:27.724     7125     N    0    0    0
    0:28.553     7338     N    0    0    0
    0:29.385     7552     N    0    0    0
    0:30.218     7766     N    0    0    0
    0:31.054     7981     N    0    0    0
    0:31.895     8197     N    0    0    0
    0:32.735     8413     N    0    0    0
    0:33.576     8629     N    0    0    0
    0:34.428     8848     N    0    0    0
    0:35.272     9065     N    0    0    0
    0:36.121     9283     N    0    0    0
    0:36.969     9501     N    0    0    0
    0:37.817     9719     N    0    0    0
    0:38.661     9936     N    0    0    0
    0:39.518    10156     N    0    0    0
    0:40.374    10376     N    0    0    0
    0:41.222    10594     N    0    0    0
    0:42.074    10813     N    0    0    0
    0:42.926    11032     N    0    0    0
    0:43.770    11249     N    0    0    0
    0:44.607    11464     N    0    0    0
    0:45.451    11681     N    0    0    0
    0:46.300    11899     N    0    0    0
    0:47.148    12117     N    0    0    0
    0:47.996    12335     N    0    0    0
    0:48.840    12552     N    0    0    0
    0:49.700    12773     N    0    0    0
    0:50.549    12991     N    0    0    0
    0:51.385    13206     N    0    0    0
    0:52.230    13423     N    0    0    0
    0:53.066    13638     N    0    0    0
    0:53.887    13849     N    0    0    0
    0:54.720    14063     N    0    0    0
    0:55.541    14274     N    0    0    0
    0:56.362    14485     N    0    0    0
    0:57.187    14697     N    0    0    0
    0:58.004    14907     N    0    0    0
    0:58.813    15115     N    0    0    0
    0:59.642    15328     N    0    0    0
    1:00.475    15542     N    0    0    0
    1:01.300    15754     N    0    0    0
    1:02.136    15969     N    0    0    0
    1:02.977    16185     N    0    0    0
    1:03.817    16401     N    0    0    0
    1:04.669    16620     N    0    0    0
    1:05.533    16842     N    0    0    0
    1:06.405    17066     N    0    0    0
    1:07.268    17288     N    0    0    0
    1:08.152    17515     N    0    0    0
    1:09.043    17744     N    0    0    0
    1:09.942    17975     N    0    0    0
    1:10.809    18198     N    0    0    0
    1:11.681    18422     N    0    0    0
    1:12.537    18642     N    0    0    0
    1:13.385    18860     N    0    0    0
    1:14.237    19079     N    0    0    0
    1:15.086    19297     N    0    0    0
    1:15.926    19513     N    0    0    0
    1:16.770    19730     N    0    0    0
    1:17.611    19946     N    0    0    0
    1:18.451    20162     N    0    0    0
    1:19.304    20381     N    0    0    0
    1:20.160    20601     N    0    0    0
    1:21.012    20820     N    0    0    0
    1:21.872    21041     N    0    0    0
    1:22.732    21262     N    0    0    0
    1:23.588    21482     N    0    0    0
    1:24.447    21703     N    0    0    0
    1:25.323    21928     N    0    0    0
    1:26.179    22148     N    0    0    0
    1:27.039    22369     N    0    0    0
    1:27.887    22587     N    0    0    0
    1:28.735    22805     N    0    0    0
    1:29.591    23025     N    0    0    0
    1:30.440    23243     N    0    0    0
    1:31.288    23461     N    0    0    0
    1:32.144    23681     N    0    0    0
    1:32.996    23900     N    0    0    0
    1:33.844    24118     N    0    0    0
    1:34.704    24339     N    0    0    0
    1:35.556    24558     N    0    0    0
    1:36.416    24779     N    0    0    0
    1:37.272    24999     N    0    0    0
    1:38.105    25213     N    0    0    0
    1:38.953    25431     N    0    0    0
    1:39.798    25648     N    0    0    0
    1:40.638    25864     N    0    0    0
    1:41.494    26084     N    0    0    0
    1:42.346    26303     N    0    0    0
    1:43.198    26522     N    0    0    0
    1:44.058    26743     N    0    0    0
    1:44.922    26965     N    0    0    0
    1:45.770    27183     N    0    0    0
    1:46.611    27399     N    0    0    0
    1:47.447    27614     N    0    0    0
    1:48.276    27827     N    0    0    0
    1:49.109    28041     N    0    0    0
    1:49.938    28254     N    0    0    0
    1:50.774    28469     N    0    0    0
    1:51.619    28686     N    0    0    0
    1:52.459    28902     N    0    0    0
    1:53.304    29119     N    0    0    0
    1:54.148    29336     N    0    0    0
    1:54.988    29552     N    0    0    0
    1:55.837    29770     N    0    0    0
    1:56.677    29986     N    0    0    0
    1:57.541    30208     N    0    0    0
    1:58.401    30429     N    0    0    0
    1:59.257    30649     N    0    0    0
    2:00.121    30871     N    0    0    0
    2:00.984    31093     N    0    0    0
    2:01.837    31312     N    0    0    0
    2:02.693    31532     N    0    0    0
    2:03.549    31752     N    0    0    0
    2:04.393    31969     N    0    0    0
    2:05.249    32189     N    0    0    0
    2:06.113    32411     N    0    0    0
    2:06.953    32627     N    0    0    0
    2:07.805    32846     N    0    0    0
    2:08.654    33064     N    0    0    0
    2:09.498    33281     N    0    0    0
    2:10.339    33497     N    0    0    0
    2:11.179    33713     N    0    0    0
    2:12.023    33930     N    0    0    0
    2:12.879    34150     N    0    0    0
    2:13.735    34370     N    0    0    0
    2:14.591    34590     N    0    0    0
    2:15.455    34812     N    0    0    0
    2:16.307    35031     N    0    0    0
    2:17.171    35253     N    0    0    0
    2:18.027    35473     N    0    0    0
    2:18.891    35695     N    0    0    0
    2:19.763    35919     N    0    0    0
    2:20.630    36142     N    0    0    0
    2:21.502    36366     N    0    0    0
    2:22.377    36591     N    0    0    0
    2:23.265    36819     N    0    0    0
    2:24.144    37045     N    0    0    0
    2:25.023    37271     N    0    0    0
    2:25.899    37496     N    0    0    0
    2:26.770    37720     N    0    0    0
    2:27.642    37944     N    0    0    0
    2:28.502    38165     N    0    0    0
    2:29.374    38389     N    0    0    0
    2:30.245    38613     N    0    0    0
    2:31.105    38834     N    0    0    0
    2:31.988    39061     N    0    0    0
    2:32.868    39287     N    0    0    0
    2:33.735    39510     N    0    0    0
    2:34.611    39735     N    0    0    0
    2:35.490    39961     N    0    0    0
    2:36.374    40188     N    0    0    0
    2:37.265    40417     N    0    0    0
    2:38.152    40645     N    0    0    0
    2:39.031    40871     N    0    0    0
    2:39.907    41096     N    0    0    0
    2:40.770    41318     N    0    0    0
    2:41.634    41540     N    0    0    0
    2:42.502    41763     N    0    0    0
    2:43.362    41984     N    0    0    0
    2:44.230    42207     N    0    0    0
    2:45.089    42428     N    0    0    0
    2:45.938    42646     N    0    0    0
    2:46.786    42864     N    0    0    0
    2:47.634    43082     N    0    0    0
    2:48.486    43301     N    0    0    0
    2:49.346    43522     N    0    0    0
    2:50.210    43744     N    0    0    0
    2:51.074    43966     N    0    0    0
    2:51.942    44189     N    0    0    0
    2:52.802    44410     N    0    0    0
    2:53.673    44634     N    0    0    0
    2:54.553    44860     N    0    0    0
    2:55.428    45085     N    0    0    0
    2:56.311    45312     N    0    0    0
    2:57.187    45537     N    0    0    0
    2:58.062    45762     N    0    0    0
    2:58.942    45988     N    0    0    0
    2:59.805    46210     N    0    0    0
    3:00.650    46427     N    0    0    0
    3:01.514    46649     N    0    0    0
    3:02.370    46869     N    0    0    0
    3:03.233    47091     N    0    0    0
    3:04.113    47317     N    0    0    0
    3:04.988    47542     N    0    0    0
    3:05.852    47764     N    0    0    0
    3:06.720    47987     N    0    0    0
    3:07.611    48216     N    0    0    0
