      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.556      143     N    0    0    0
    0:01.070      275     V    0    0    0
    0:02.440      627     N    0    0    0
    0:02.926      752     V    0    0    0
    0:04.249     1092     N    0    0    0
    0:04.759     1223     V    0    0    0
    0:06.004     1543     N    0    0    0
    0:06.564     1687     V    0    0    0
    0:07.790     2002     N    0    0    0
    0:08.331     2141     V    0    0    0
    0:09.599     2467     N    0    0    0
    0:10.128     2603     V    0    0    0
    0:11.463     2946     N    0    0    0
    0:11.961     3074     V    0    0    0
    0:13.265     3409     N    0    0    0
    0:13.786     3543     V    0    0    0
    0:14.957     3844     N    0    0    0
    0:15.809     4063     N    0    0    0
    0:16.276     4183     V    0    0    0
    0:17.603     4524     N    0    0    0
    0:18.109     4654     V    0    0    0
    0:19.393     4984     N    0    0    0
    0:19.942     5125     V    0    0    0
    0:21.346     5486     N    0    0    0
    0:21.817     5607     V    0    0    0
    0:23.163     5953     N    0    0    0
    0:23.665     6082     V    0    0    0
    0:24.875     6393     N    0    0    0
    0:25.743     6616     N    0    0    0
    0:26.202     6734     V    0    0    0
    0:27.482     7063     N    0    0    0
    0:28.051     7209     V    0    0    0
    0:29.218     7509     N    0    0    0
    0:30.117     7740     N    0    0    0
    0:30.576     7858     V    0    0    0
    0:31.218     8023     N    0    0    0
    0:31.977     8218     N    0    0    0
    0:32.903     8456     N    0    0    0
    0:33.370     8576     V    0    0    0
    0:34.642     8903     N    0    0    0
    0:35.163     9037     V    0    0    0
    0:35.856     9215     N    0    0    0
    0:37.121     9540     N    0    0    0
    0:37.568     9655     V    0    0    0
    0:38.233     9826     N    0    0    0
    0:39.354    10114     N    0    0    0
    0:39.813    10232     V    0    0    0
    0:40.521    10414     N    0    0    0
    0:41.693    10715     N    0    0    0
    0:42.132    10828     V    0    0    0
    0:43.689    11228     N    0    0    0
    0:44.132    11342     V    0    0    0
    0:45.560    11709     N    0    0    0
    0:46.035    11831     V    0    0    0
    0:47.296    12155     N    0    0    0
    0:47.934    12319     V    0    0    0
    0:49.023    12599     N    0    0    0
    0:49.922    12830     N    0    0    0
