      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.444      114     N    0    0    0
    0:01.078      277     N    0    0    0
    0:01.720      442     N    0    0    0
    0:02.366      608     N    0    0    0
    0:02.763      710     V    0    0    0
    0:03.661      941     N    0    0    0
    0:04.304     1106     N    0    0    0
    0:04.938     1269     N    0    0    0
    0:05.584     1435     N    0    0    0
    0:06.210     1596     N    0    0    0
    0:06.833     1756     N    0    0    0
    0:07.447     1914     N    0    0    0
    0:08.078     2076     N    0    0    0
    0:08.704     2237     N    0    0    0
    0:09.311     2393     N    0    0    0
    0:09.949     2557     N    0    0    0
    0:10.335     2656     V    0    0    0
    0:11.226     2885     N    0    0    0
    0:11.837     3042     N    0    0    0
    0:12.463     3203     N    0    0    0
    0:13.086     3363     N    0    0    0
    0:13.700     3521     N    0    0    0
    0:14.323     3681     N    0    0    0
    0:14.938     3839     N    0    0    0
    0:15.556     3998     N    0    0    0
    0:16.175     4157     N    0    0    0
    0:16.805     4319     N    0    0    0
    0:17.447     4484     N    0    0    0
    0:18.097     4651     N    0    0    0
    0:18.751     4819     N    0    0    0
    0:19.401     4986     N    0    0    0
    0:20.062     5156     N    0    0    0
    0:20.479     5263     V    0    0    0
    0:21.409     5502     N    0    0    0
    0:22.066     5671     N    0    0    0
    0:22.720     5839     N    0    0    0
    0:23.385     6010     N    0    0    0
    0:24.023     6174     N    0    0    0
    0:24.669     6340     N    0    0    0
    0:25.311     6505     N    0    0    0
    0:25.949     6669     N    0    0    0
    0:26.595     6835     N    0    0    0
    0:27.226     6997     N    0    0    0
    0:27.856     7159     N    0    0    0
    0:28.482     7320     N    0    0    0
    0:29.113     7482     N    0    0    0
    0:29.747     7645     N    0    0    0
    0:30.377     7807     N    0    0    0
    0:31.000     7967     N    0    0    0
    0:31.611     8124     N    0    0    0
    0:32.226     8282     N    0    0    0
    0:32.852     8443     N    0    0    0
    0:33.233     8541     V    0    0    0
    0:34.113     8767     N    0    0    0
    0:34.728     8925     N    0    0    0
    0:35.335     9081     N    0    0    0
    0:35.961     9242     N    0    0    0
    0:36.549     9393     N    0    0    0
    0:37.163     9551     N    0    0    0
    0:37.763     9705     N    0    0    0
    0:38.370     9861     N    0    0    0
    0:38.973    10016     N    0    0    0
    0:39.580    10172     N    0    0    0
    0:40.187    10328     N    0    0    0
    0:40.790    10483     N    0    0    0
    0:41.397    10639     N    0    0    0
    0:42.012    10797     N    0    0    0
    0:42.393    10895     V    0    0    0
    0:43.257    11117     N    0    0    0
    0:43.868    11274     N    0    0    0
    0:44.490    11434     N    0    0    0
    0:45.097    11590     N    0    0    0
    0:45.700    11745     N    0    0    0
    0:46.296    11898     N    0    0    0
    0:46.895    12052     N    0    0    0
    0:47.498    12207     N    0    0    0
    0:48.101    12362     N    0    0    0
    0:48.708    12518     N    0    0    0
    0:49.307    12672     N    0    0    0
    0:49.914    12828     N    0    0    0
    0:50.521    12984     N    0    0    0
    0:51.132    13141     N    0    0    0
    0:51.739    13297     N    0    0    0
    0:52.342    13452     N    0    0    0
    0:52.961    13611     N    0    0    0
    0:53.556    13764     N    0    0    0
    0:54.167    13921     N    0    0    0
    0:54.778    14078     N    0    0    0
    0:55.377    14232     N    0    0    0
    0:55.981    14387     N    0    0    0
    0:56.591    14544     N    0    0    0
    0:57.202    14701     N    0    0    0
    0:57.817    14859     N    0    0    0
    0:58.428    15016     N    0    0    0
    0:59.035    15172     N    0    0    0
    0:59.642    15328     N    0    0    0
    1:00.257    15486     N    0    0    0
    1:00.875    15645     N    0    0    0
    1:01.467    15797     N    0    0    0
    1:02.082    15955     N    0    0    0
    1:02.463    16053     V    0    0    0
    1:03.311    16271     N    0    0    0
    1:03.914    16426     N    0    0    0
    1:04.533    16585     N    0    0    0
    1:05.148    16743     N    0    0    0
    1:05.755    16899     N    0    0    0
    1:06.370    17057     N    0    0    0
    1:06.996    17218     N    0    0    0
    1:07.424    17328     V    0    0    0
    1:08.257    17542     N    0    0    0
    1:08.887    17704     N    0    0    0
    1:09.514    17865     N    0    0    0
    1:10.140    18026     N    0    0    0
    1:10.545    18130     V    0    0    0
    1:11.401    18350     N    0    0    0
    1:12.023    18510     N    0    0    0
    1:12.650    18671     N    0    0    0
    1:13.268    18830     N    0    0    0
    1:13.673    18934     V    0    0    0
    1:14.533    19155     N    0    0    0
    1:15.148    19313     N    0    0    0
    1:15.774    19474     N    0    0    0
    1:16.381    19630     N    0    0    0
    1:16.996    19788     N    0    0    0
    1:17.595    19942     N    0    0    0
    1:18.206    20099     N    0    0    0
    1:18.809    20254     N    0    0    0
    1:19.412    20409     N    0    0    0
    1:20.035    20569     N    0    0    0
