      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.051       13     N    0    0    0
    0:00.436      112     N    0    0    0
    0:00.821      211     N    0    0    0
    0:01.206      310     N    0    0    0
    0:01.588      408     N    0    0    0
    0:01.969      506     N    0    0    0
    0:02.346      603     N    0    0    0
    0:02.732      702     N    0    0    0
    0:03.109      799     N    0    0    0
    0:03.494      898     N    0    0    0
    0:03.872      995     N    0    0    0
    0:04.253     1093     N    0    0    0
    0:04.630     1190     N    0    0    0
    0:05.012     1288     N    0    0    0
    0:05.385     1384     N    0    0    0
    0:05.767     1482     N    0    0    0
    0:06.144     1579     N    0    0    0
    0:06.518     1675     N    0    0    0
    0:06.899     1773     N    0    0    0
    0:07.268     1868     N    0    0    0
    0:07.646     1965     N    0    0    0
    0:08.023     2062     N    0    0    0
    0:08.397     2158     N    0    0    0
    0:08.770     2254     N    0    0    0
    0:09.148     2351     N    0    0    0
    0:09.521     2447     N    0    0    0
    0:09.895     2543     N    0    0    0
    0:10.280     2642     N    0    0    0
    0:10.661     2740     N    0    0    0
    0:11.043     2838     N    0    0    0
    0:11.420     2935     N    0    0    0
    0:11.805     3034     N    0    0    0
    0:12.187     3132     N    0    0    0
    0:12.568     3230     N    0    0    0
    0:12.949     3328     N    0    0    0
    0:13.335     3427     N    0    0    0
    0:13.716     3525     N    0    0    0
    0:14.105     3625     N    0    0    0
    0:14.490     3724     N    0    0    0
    0:14.879     3824     N    0    0    0
    0:15.272     3925     N    0    0    0
    0:15.658     4024     N    0    0    0
    0:16.054     4126     N    0    0    0
    0:16.447     4227     N    0    0    0
    0:16.840     4328     N    0    0    0
    0:17.237     4430     N    0    0    0
    0:17.630     4531     N    0    0    0
    0:18.027     4633     N    0    0    0
    0:18.416     4733     N    0    0    0
    0:18.813     4835     N    0    0    0
    0:19.206     4936     N    0    0    0
    0:19.599     5037     N    0    0    0
    0:19.992     5138     N    0    0    0
    0:20.385     5239     N    0    0    0
    0:20.782     5341     N    0    0    0
    0:21.171     5441     N    0    0    0
    0:21.560     5541     N    0    0    0
    0:21.961     5644     N    0    0    0
    0:22.346     5743     N    0    0    0
    0:22.739     5844     N    0    0    0
    0:23.128     5944     N    0    0    0
    0:23.510     6042     V    0    0    0
    0:23.911     6145     N    0    0    0
    0:24.304     6246     N    0    0    0
    0:24.696     6347     N    0    0    0
    0:25.089     6448     N    0    0    0
    0:25.494     6552     N    0    0    0
    0:25.875     6650     N    0    0    0
    0:26.268     6751     N    0    0    0
    0:26.665     6853     N    0    0    0
    0:27.058     6954     V    0    0    0
    0:27.451     7055     N    0    0    0
    0:27.840     7155     N    0    0    0
    0:28.233     7256     N    0    0    0
    0:28.626     7357     N    0    0    0
    0:29.019     7458     N    0    0    0
    0:29.409     7558     N    0    0    0
    0:29.794     7657     N    0    0    0
    0:30.179     7756     N    0    0    0
    0:30.568     7856     N    0    0    0
    0:30.949     7954     N    0    0    0
    0:31.331     8052     N    0    0    0
    0:31.716     8151     N    0    0    0
    0:32.101     8250     N    0    0    0
    0:32.479     8347     N    0    0    0
    0:32.864     8446     N    0    0    0
    0:33.249     8545     N    0    0    0
    0:33.626     8642     N    0    0    0
    0:34.016     8742     N    0    0    0
    0:34.393     8839     N    0    0    0
    0:34.782     8939     N    0    0    0
    0:35.167     9038     N    0    0    0
    0:35.568     9141     N    0    0    0
    0:35.918     9231     V    0    0    0
    0:36.346     9341     N    0    0    0
    0:36.735     9441     N    0    0    0
    0:37.125     9541     N    0    0    0
    0:37.518     9642     N    0    0    0
    0:37.911     9743     N    0    0    0
    0:38.296     9842     N    0    0    0
    0:38.681     9941     N    0    0    0
    0:39.074    10042     N    0    0    0
    0:39.455    10140     N    0    0    0
    0:39.844    10240     N    0    0    0
    0:40.230    10339     N    0    0    0
    0:40.615    10438     N    0    0    0
    0:41.000    10537     N    0    0    0
    0:41.381    10635     N    0    0    0
    0:41.759    10732     V    0    0    0
    0:42.152    10833     N    0    0    0
    0:42.541    10933     N    0    0    0
    0:42.926    11032     N    0    0    0
    0:43.307    11130     N    0    0    0
    0:43.696    11230     N    0    0    0
    0:44.078    11328     N    0    0    0
    0:44.467    11428     N    0    0    0
    0:44.844    11525     N    0    0    0
    0:45.230    11624     N    0    0    0
    0:45.611    11722     N    0    0    0
    0:45.988    11819     N    0    0    0
    0:46.370    11917     N    0    0    0
    0:46.755    12016     N    0    0    0
    0:47.128    12112     N    0    0    0
    0:47.502    12208     N    0    0    0
    0:47.887    12307     N    0    0    0
    0:48.249    12400     N    0    0    0
    0:48.623    12496     N    0    0    0
    0:48.992    12591     N    0    0    0
    0:49.366    12687     N    0    0    0
    0:49.739    12783     N    0    0    0
    0:50.113    12879     N    0    0    0
    0:50.482    12974     N    0    0    0
    0:50.844    13067     N    0    0    0
    0:51.210    13161     N    0    0    0
    0:51.576    13255     N    0    0    0
    0:51.946    13350     N    0    0    0
    0:52.307    13443     N    0    0    0
    0:52.681    13539     N    0    0    0
    0:53.031    13629     N    0    0    0
    0:53.393    13722     N    0    0    0
    0:53.755    13815     N    0    0    0
    0:54.105    13905     V    0    0    0
    0:54.475    14000     N    0    0    0
    0:54.829    14091     N    0    0    0
    0:55.191    14184     N    0    0    0
    0:55.545    14275     N    0    0    0
    0:55.899    14366     N    0    0    0
    0:56.257    14458     N    0    0    0
    0:56.611    14549     N    0    0    0
    0:56.965    14640     N    0    0    0
    0:57.323    14732     N    0    0    0
    0:57.673    14822     N    0    0    0
    0:58.027    14913     N    0    0    0
    0:58.377    15003     N    0    0    0
    0:58.728    15093     N    0    0    0
    0:59.082    15184     N    0    0    0
    0:59.428    15273     N    0    0    0
    0:59.774    15362     N    0    0    0
    1:00.121    15451     N    0    0    0
    1:00.475    15542     N    0    0    0
    1:00.821    15631     N    0    0    0
    1:01.163    15719     N    0    0    0
    1:01.498    15805     N    0    0    0
    1:01.860    15898     N    0    0    0
    1:02.202    15986     N    0    0    0
    1:02.549    16075     N    0    0    0
    1:02.899    16165     N    0    0    0
    1:03.241    16253     N    0    0    0
    1:03.584    16341     N    0    0    0
    1:03.926    16429     N    0    0    0
    1:04.272    16518     N    0    0    0
    1:04.599    16602     N    0    0    0
    1:04.953    16693     N    0    0    0
    1:05.296    16781     N    0    0    0
    1:05.638    16869     N    0    0    0
    1:05.984    16958     N    0    0    0
    1:06.323    17045     N    0    0    0
    1:06.661    17132     N    0    0    0
    1:07.004    17220     N    0    0    0
    1:07.346    17308     N    0    0    0
    1:07.689    17396     N    0    0    0
    1:08.027    17483     N    0    0    0
    1:08.370    17571     N    0    0    0
    1:08.704    17657     N    0    0    0
    1:09.047    17745     N    0    0    0
    1:09.389    17833     N    0    0    0
    1:09.728    17920     N    0    0    0
    1:10.066    18007     N    0    0    0
    1:10.412    18096     N    0    0    0
    1:10.755    18184     N    0    0    0
    1:11.097    18272     N    0    0    0
    1:11.440    18360     N    0    0    0
    1:11.782    18448     N    0    0    0
    1:12.121    18535     N    0    0    0
    1:12.467    18624     N    0    0    0
    1:12.809    18712     N    0    0    0
    1:13.152    18800     N    0    0    0
    1:13.498    18889     N    0    0    0
    1:13.840    18977     N    0    0    0
    1:14.167    19061     N    0    0    0
    1:14.529    19154     N    0    0    0
    1:14.875    19243     N    0    0    0
    1:15.226    19333     N    0    0    0
    1:15.564    19420     N    0    0    0
    1:15.914    19510     N    0    0    0
    1:16.249    19596     N    0    0    0
    1:16.607    19688     N    0    0    0
    1:16.946    19775     N    0    0    0
    1:17.296    19865     N    0    0    0
    1:17.642    19954     N    0    0    0
    1:17.988    20043     N    0    0    0
    1:18.339    20133     N    0    0    0
    1:18.681    20221     N    0    0    0
    1:19.031    20311     N    0    0    0
    1:19.354    20394     N    0    0    0
    1:19.720    20488     N    0    0    0
    1:20.070    20578     N    0    0    0
    1:20.416    20667     N    0    0    0
    1:20.767    20757     N    0    0    0
    1:21.117    20847     N    0    0    0
    1:21.467    20937     N    0    0    0
    1:21.817    21027     N    0    0    0
    1:22.163    21116     N    0    0    0
    1:22.518    21207     N    0    0    0
    1:22.868    21297     N    0    0    0
    1:23.214    21386     N    0    0    0
    1:23.572    21478     N    0    0    0
    1:23.918    21567     N    0    0    0
    1:24.276    21659     N    0    0    0
    1:24.626    21749     N    0    0    0
    1:24.988    21842     N    0    0    0
    1:25.342    21933     N    0    0    0
    1:25.704    22026     N    0    0    0
    1:26.058    22117     N    0    0    0
    1:26.412    22208     N    0    0    0
    1:26.774    22301     N    0    0    0
    1:27.136    22394     N    0    0    0
    1:27.494    22486     N    0    0    0
    1:27.856    22579     N    0    0    0
    1:28.218    22672     N    0    0    0
    1:28.580    22765     N    0    0    0
    1:28.942    22858     N    0    0    0
    1:29.304    22951     N    0    0    0
    1:29.669    23045     N    0    0    0
    1:30.031    23138     N    0    0    0
    1:30.397    23232     N    0    0    0
    1:30.767    23327     N    0    0    0
    1:31.128    23420     N    0    0    0
    1:31.498    23515     N    0    0    0
    1:31.864    23609     N    0    0    0
    1:32.237    23705     N    0    0    0
    1:32.603    23799     N    0    0    0
    1:32.977    23895     N    0    0    0
    1:33.346    23990     N    0    0    0
    1:33.720    24086     N    0    0    0
    1:34.093    24182     N    0    0    0
    1:34.467    24278     N    0    0    0
    1:34.837    24373     N    0    0    0
    1:35.210    24469     N    0    0    0
    1:35.584    24565     N    0    0    0
    1:35.949    24659     N    0    0    0
    1:36.323    24755     N    0    0    0
    1:36.696    24851     N    0    0    0
    1:37.066    24946     N    0    0    0
    1:37.444    25043     N    0    0    0
    1:37.821    25140     N    0    0    0
    1:38.198    25237     N    0    0    0
    1:38.580    25335     N    0    0    0
    1:38.934    25426     V    0    0    0
    1:39.354    25534     N    0    0    0
    1:39.739    25633     N    0    0    0
    1:40.117    25730     N    0    0    0
    1:40.510    25831     N    0    0    0
    1:40.891    25929     N    0    0    0
    1:41.280    26029     N    0    0    0
    1:41.661    26127     N    0    0    0
    1:42.051    26227     N    0    0    0
    1:42.432    26325     N    0    0    0
    1:42.821    26425     N    0    0    0
    1:43.206    26524     N    0    0    0
    1:43.595    26624     N    0    0    0
    1:43.988    26725     N    0    0    0
    1:44.377    26825     N    0    0    0
    1:44.770    26926     N    0    0    0
    1:45.163    27027     N    0    0    0
    1:45.556    27128     N    0    0    0
    1:45.953    27230     N    0    0    0
    1:46.350    27332     N    0    0    0
    1:46.747    27434     N    0    0    0
    1:47.160    27540     N    0    0    0
    1:47.514    27631     V    0    0    0
    1:47.965    27747     N    0    0    0
    1:48.366    27850     N    0    0    0
    1:48.770    27954     N    0    0    0
    1:49.175    28058     N    0    0    0
    1:49.584    28163     N    0    0    0
    1:49.988    28267     N    0    0    0
    1:50.393    28371     N    0    0    0
    1:50.802    28476     N    0    0    0
    1:51.202    28579     N    0    0    0
    1:51.611    28684     N    0    0    0
    1:52.016    28788     N    0    0    0
    1:52.420    28892     N    0    0    0
    1:52.825    28996     N    0    0    0
    1:53.230    29100     N    0    0    0
    1:53.638    29205     N    0    0    0
    1:54.047    29310     N    0    0    0
    1:54.451    29414     N    0    0    0
    1:54.868    29521     N    0    0    0
    1:55.276    29626     N    0    0    0
    1:55.693    29733     N    0    0    0
    1:56.109    29840     N    0    0    0
    1:56.518    29945     N    0    0    0
    1:56.930    30051     N    0    0    0
    1:57.346    30158     N    0    0    0
    1:57.759    30264     N    0    0    0
    1:58.175    30371     N    0    0    0
    1:58.584    30476     N    0    0    0
    1:58.996    30582     N    0    0    0
    1:59.405    30687     N    0    0    0
    1:59.817    30793     N    0    0    0
    2:00.230    30899     N    0    0    0
    2:00.642    31005     N    0    0    0
    2:01.054    31111     N    0    0    0
    2:01.467    31217     N    0    0    0
    2:01.864    31319     V    0    0    0
    2:02.280    31426     N    0    0    0
    2:02.689    31531     N    0    0    0
    2:03.093    31635     N    0    0    0
    2:03.494    31738     N    0    0    0
    2:03.899    31842     N    0    0    0
    2:04.307    31947     N    0    0    0
    2:04.708    32050     V    0    0    0
    2:05.132    32159     N    0    0    0
    2:05.556    32268     N    0    0    0
    2:05.977    32376     N    0    0    0
    2:06.405    32486     N    0    0    0
    2:06.837    32597     N    0    0    0
    2:07.268    32708     N    0    0    0
    2:07.696    32818     N    0    0    0
    2:08.128    32929     N    0    0    0
    2:08.502    33025     V    0    0    0
    2:08.829    33109     V    0    0    0
    2:09.405    33257     N    0    0    0
    2:09.704    33334     V    0    0    0
    2:10.241    33472     N    0    0    0
    2:10.658    33579     N    0    0    0
    2:11.066    33684     N    0    0    0
    2:11.475    33789     N    0    0    0
    2:11.883    33894     N    0    0    0
    2:12.284    33997     V    0    0    0
    2:12.634    34087     V    0    0    0
    2:13.160    34222     N    0    0    0
    2:13.584    34331     N    0    0    0
    2:14.008    34440     V    0    0    0
    2:14.475    34560     N    0    0    0
    2:14.926    34676     N    0    0    0
    2:15.381    34793     N    0    0    0
    2:15.829    34908     N    0    0    0
    2:16.202    35004     V    0    0    0
    2:16.591    35104     V    0    0    0
    2:17.132    35243     N    0    0    0
    2:17.553    35351     N    0    0    0
    2:17.957    35455     V    0    0    0
    2:18.397    35568     N    0    0    0
    2:18.817    35676     N    0    0    0
    2:19.230    35782     N    0    0    0
    2:19.591    35875     V    0    0    0
    2:20.066    35997     N    0    0    0
    2:20.459    36098     V    0    0    0
    2:20.809    36188     V    0    0    0
    2:21.311    36317     N    0    0    0
    2:21.693    36415     V    0    0    0
    2:22.051    36507     V    0    0    0
    2:22.553    36636     N    0    0    0
    2:22.938    36735     V    0    0    0
    2:23.292    36826     V    0    0    0
    2:23.802    36957     N    0    0    0
    2:24.187    37056     V    0    0    0
    2:24.549    37149     V    0    0    0
    2:25.031    37273     N    0    0    0
    2:25.432    37376     V    0    0    0
    2:25.798    37470     V    0    0    0
    2:26.304    37600     N    0    0    0
    2:26.665    37693     V    0    0    0
    2:27.023    37785     V    0    0    0
    2:27.549    37920     N    0    0    0
    2:27.930    38018     V    0    0    0
    2:28.288    38110     V    0    0    0
    2:28.786    38238     N    0    0    0
    2:29.167    38336     V    0    0    0
    2:29.510    38424     V    0    0    0
    2:30.023    38556     N    0    0    0
    2:30.409    38655     V    0    0    0
    2:30.774    38749     V    0    0    0
    2:31.284    38880     N    0    0    0
    2:31.661    38977     V    0    0    0
    2:32.012    39067     V    0    0    0
    2:32.537    39202     N    0    0    0
    2:32.934    39304     V    0    0    0
    2:33.284    39394     V    0    0    0
    2:33.782    39522     N    0    0    0
    2:34.179    39624     V    0    0    0
    2:34.525    39713     V    0    0    0
    2:35.031    39843     N    0    0    0
    2:35.412    39941     V    0    0    0
    2:35.767    40032     V    0    0    0
    2:36.272    40162     N    0    0    0
    2:36.673    40265     N    0    0    0
    2:37.070    40367     N    0    0    0
    2:37.490    40475     N    0    0    0
    2:37.895    40579     N    0    0    0
    2:38.311    40686     N    0    0    0
    2:38.708    40788     N    0    0    0
    2:39.117    40893     N    0    0    0
    2:39.529    40999     N    0    0    0
    2:39.934    41103     N    0    0    0
    2:40.366    41214     N    0    0    0
    2:40.767    41317     N    0    0    0
    2:41.175    41422     N    0    0    0
    2:41.595    41530     N    0    0    0
    2:42.004    41635     V    0    0    0
    2:42.424    41743     N    0    0    0
    2:42.837    41849     N    0    0    0
    2:43.253    41956     N    0    0    0
    2:43.623    42051     V    0    0    0
    2:44.066    42165     N    0    0    0
    2:44.471    42269     N    0    0    0
    2:44.879    42374     N    0    0    0
    2:45.288    42479     N    0    0    0
    2:45.693    42583     N    0    0    0
    2:46.089    42685     N    0    0    0
    2:46.494    42789     N    0    0    0
    2:46.899    42893     N    0    0    0
    2:47.304    42997     N    0    0    0
    2:47.708    43101     N    0    0    0
    2:48.109    43204     N    0    0    0
    2:48.510    43307     N    0    0    0
    2:48.914    43411     N    0    0    0
    2:49.315    43514     N    0    0    0
    2:49.724    43619     N    0    0    0
    2:50.121    43721     N    0    0    0
    2:50.510    43821     N    0    0    0
    2:50.922    43927     N    0    0    0
    2:51.327    44031     N    0    0    0
    2:51.724    44133     N    0    0    0
    2:52.128    44237     N    0    0    0
    2:52.525    44339     N    0    0    0
    2:52.922    44441     N    0    0    0
    2:53.323    44544     N    0    0    0
    2:53.720    44646     N    0    0    0
