      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.058      -15     V    0    0    0
    0:00.840      216     N    0    0    0
    0:01.280      329     V    0    0    0
    0:02.163      556     N    0    0    0
    0:02.619      673     V    0    0    0
    0:03.374      867     N    0    0    0
    0:03.938     1012     V    0    0    0
    0:04.533     1165     N    0    0    0
    0:05.109     1313     N    0    0    0
    0:05.724     1471     N    0    0    0
    0:06.377     1639     N    0    0    0
    0:07.136     1834     N    0    0    0
    0:07.973     2049     N    0    0    0
    0:08.525     2191     V    0    0    0
    0:09.626     2474     N    0    0    0
    0:10.012     2573     V    0    0    0
    0:11.051     2840     N    0    0    0
    0:11.455     2944     V    0    0    0
    0:12.354     3175     N    0    0    0
    0:12.794     3288     V    0    0    0
    0:13.580     3490     N    0    0    0
    0:14.089     3621     V    0    0    0
    0:14.751     3791     N    0    0    0
    0:15.319     3937     N    0    0    0
    0:15.930     4094     N    0    0    0
    0:16.634     4275     N    0    0    0
    0:17.109     4397     V    0    0    0
    0:18.257     4692     N    0    0    0
    0:18.650     4793     V    0    0    0
    0:19.763     5079     N    0    0    0
    0:20.156     5180     V    0    0    0
    0:21.140     5433     N    0    0    0
    0:21.549     5538     V    0    0    0
    0:22.416     5761     N    0    0    0
    0:22.872     5878     V    0    0    0
    0:23.626     6072     N    0    0    0
    0:24.156     6208     V    0    0    0
    0:24.825     6380     N    0    0    0
    0:25.424     6534     N    0    0    0
    0:25.930     6664     V    0    0    0
    0:26.868     6905     N    0    0    0
    0:27.331     7024     V    0    0    0
    0:28.261     7263     N    0    0    0
    0:28.696     7375     V    0    0    0
    0:29.623     7613     N    0    0    0
    0:30.058     7725     V    0    0    0
    0:30.903     7942     N    0    0    0
    0:31.389     8067     V    0    0    0
    0:32.144     8261     N    0    0    0
    0:32.681     8399     V    0    0    0
    0:33.346     8570     N    0    0    0
    0:33.949     8725     N    0    0    0
    0:34.642     8903     N    0    0    0
    0:35.327     9079     N    0    0    0
    0:36.058     9267     N    0    0    0
    0:36.813     9461     N    0    0    0
    0:37.595     9662     N    0    0    0
    0:38.296     9842     N    0    0    0
    0:39.023    10029     N    0    0    0
    0:39.747    10215     N    0    0    0
    0:40.455    10397     N    0    0    0
    0:40.887    10508     V    0    0    0
    0:41.794    10741     N    0    0    0
    0:42.237    10855     V    0    0    0
    0:43.027    11058     N    0    0    0
    0:43.588    11202     V    0    0    0
    0:44.160    11349     N    0    0    0
    0:44.700    11488     N    0    0    0
    0:45.261    11632     N    0    0    0
    0:45.665    11736     V    0    0    0
    0:46.510    11953     N    0    0    0
    0:47.058    12094     V    0    0    0
    0:47.743    12270     N    0    0    0
    0:48.381    12434     N    0    0    0
    0:48.856    12556     V    0    0    0
    0:49.802    12799     N    0    0    0
    0:50.245    12913     V    0    0    0
    0:51.074    13126     N    0    0    0
    0:51.580    13256     V    0    0    0
    0:52.304    13442     N    0    0    0
    0:52.883    13591     N    0    0    0
    0:53.342    13709     V    0    0    0
    0:54.132    13912     N    0    0    0
    0:54.696    14057     N    0    0    0
    0:55.140    14171     V    0    0    0
    0:55.868    14358     N    0    0    0
    0:56.428    14502     N    0    0    0
    0:56.949    14636     V    0    0    0
    0:57.545    14789     N    0    0    0
    0:58.121    14937     N    0    0    0
    0:58.751    15099     N    0    0    0
    0:59.389    15263     N    0    0    0
    1:00.097    15445     N    0    0    0
    1:00.498    15548     V    0    0    0
    1:01.510    15808     N    0    0    0
    1:01.922    15914     V    0    0    0
    1:02.774    16133     N    0    0    0
    1:03.253    16256     V    0    0    0
    1:03.961    16438     N    0    0    0
    1:04.525    16583     N    0    0    0
    1:04.965    16696     V    0    0    0
    1:05.685    16881     N    0    0    0
    1:06.249    17026     N    0    0    0
    1:06.658    17131     V    0    0    0
    1:07.416    17326     N    0    0    0
    1:07.981    17471     N    0    0    0
    1:08.541    17615     N    0    0    0
    1:09.121    17764     N    0    0    0
    1:09.728    17920     N    0    0    0
    1:10.171    18034     V    0    0    0
    1:10.899    18221     N    0    0    0
    1:11.447    18362     N    0    0    0
    1:11.864    18469     V    0    0    0
    1:12.560    18648     N    0    0    0
    1:13.144    18798     N    0    0    0
    1:13.630    18923     V    0    0    0
    1:14.358    19110     N    0    0    0
    1:14.934    19258     N    0    0    0
    1:15.397    19377     V    0    0    0
    1:16.156    19572     N    0    0    0
    1:16.732    19720     N    0    0    0
    1:17.175    19834     V    0    0    0
    1:17.969    20038     N    0    0    0
    1:18.490    20172     V    0    0    0
    1:19.152    20342     N    0    0    0
    1:19.720    20488     N    0    0    0
    1:20.175    20605     V    0    0    0
    1:21.012    20820     N    0    0    0
    1:21.482    20941     V    0    0    0
    1:22.249    21138     N    0    0    0
    1:22.759    21269     V    0    0    0
    1:23.494    21458     N    0    0    0
    1:24.035    21597     V    0    0    0
    1:24.638    21752     N    0    0    0
    1:25.218    21901     N    0    0    0
    1:25.735    22034     V    0    0    0
    1:26.409    22207     N    0    0    0
    1:26.957    22348     N    0    0    0
    1:27.436    22471     V    0    0    0
    1:28.144    22653     N    0    0    0
    1:28.708    22798     N    0    0    0
    1:29.245    22936     V    0    0    0
    1:29.852    23092     N    0    0    0
    1:30.401    23233     N    0    0    0
    1:30.934    23370     V    0    0    0
    1:31.490    23513     N    0    0    0
    1:32.047    23656     N    0    0    0
    1:32.588    23795     N    0    0    0
    1:33.070    23919     V    0    0    0
