      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.525      135     N    0    0    0
    0:01.420      365     N    0    0    0
    0:02.311      594     N    0    0    0
    0:03.214      826     N    0    0    0
    0:04.109     1056     N    0    0    0
    0:04.992     1283     N    0    0    0
    0:05.879     1511     N    0    0    0
    0:06.759     1737     N    0    0    0
    0:07.634     1962     N    0    0    0
    0:08.506     2186     N    0    0    0
    0:09.370     2408     N    0    0    0
    0:10.237     2631     N    0    0    0
    0:11.101     2853     N    0    0    0
    0:11.961     3074     N    0    0    0
    0:12.817     3294     N    0    0    0
    0:13.673     3514     N    0    0    0
    0:14.533     3735     N    0    0    0
    0:15.393     3956     N    0    0    0
    0:16.261     4179     N    0    0    0
    0:16.704     4293     V    0    0    0
    0:17.981     4621     N    0    0    0
    0:18.837     4841     N    0    0    0
    0:19.708     5065     N    0    0    0
    0:20.572     5287     N    0    0    0
    0:21.455     5514     N    0    0    0
    0:22.339     5741     N    0    0    0
    0:23.226     5969     N    0    0    0
    0:24.125     6200     N    0    0    0
    0:25.023     6431     N    0    0    0
    0:25.914     6660     N    0    0    0
    0:26.813     6891     N    0    0    0
    0:27.708     7121     N    0    0    0
    0:28.588     7347     N    0    0    0
    0:29.475     7575     N    0    0    0
    0:30.370     7805     N    0    0    0
    0:31.284     8040     N    0    0    0
    0:32.195     8274     N    0    0    0
    0:33.086     8503     N    0    0    0
    0:33.973     8731     N    0    0    0
    0:34.872     8962     N    0    0    0
    0:35.751     9188     N    0    0    0
    0:36.646     9418     N    0    0    0
    0:37.537     9647     N    0    0    0
    0:38.397     9868     N    0    0    0
    0:39.245    10086     N    0    0    0
    0:40.105    10307     N    0    0    0
    0:40.568    10426     V    0    0    0
    0:41.767    10734     N    0    0    0
    0:42.599    10948     N    0    0    0
    0:43.132    11085     V    0    0    0
    0:44.222    11365     N    0    0    0
    0:45.027    11572     N    0    0    0
    0:45.817    11775     N    0    0    0
    0:46.607    11978     N    0    0    0
    0:47.210    12133     V    0    0    0
    0:48.191    12385     N    0    0    0
    0:48.977    12587     N    0    0    0
    0:49.778    12793     N    0    0    0
    0:50.292    12925     V    0    0    0
    0:51.350    13197     N    0    0    0
    0:52.140    13400     N    0    0    0
    0:52.934    13604     N    0    0    0
    0:53.704    13802     N    0    0    0
    0:54.393    13979     V    0    0    0
    0:55.268    14204     N    0    0    0
    0:56.043    14403     N    0    0    0
    0:56.817    14602     N    0    0    0
    0:57.253    14714     V    0    0    0
    0:58.397    15008     N    0    0    0
    0:59.187    15211     N    0    0    0
    0:59.638    15327     V    0    0    0
    1:00.774    15619     N    0    0    0
    1:01.576    15825     N    0    0    0
    1:02.023    15940     V    0    0    0
    1:03.206    16244     N    0    0    0
    1:04.031    16456     N    0    0    0
    1:04.875    16673     N    0    0    0
    1:05.724    16891     N    0    0    0
    1:06.572    17109     N    0    0    0
    1:07.424    17328     N    0    0    0
    1:08.288    17550     N    0    0    0
    1:09.156    17773     N    0    0    0
    1:10.039    18000     N    0    0    0
    1:10.494    18117     V    0    0    0
    1:11.805    18454     N    0    0    0
    1:12.669    18676     N    0    0    0
    1:13.521    18895     N    0    0    0
    1:14.377    19115     N    0    0    0
    1:15.222    19332     N    0    0    0
    1:16.066    19549     N    0    0    0
    1:16.914    19767     N    0    0    0
    1:17.774    19988     N    0    0    0
    1:18.630    20208     N    0    0    0
    1:19.494    20430     N    0    0    0
    1:20.377    20657     N    0    0    0
    1:21.280    20889     N    0    0    0
    1:22.191    21123     N    0    0    0
    1:23.109    21359     N    0    0    0
    1:24.047    21600     N    0    0    0
    1:24.984    21841     N    0    0    0
    1:25.930    22084     N    0    0    0
    1:26.879    22328     N    0    0    0
    1:27.817    22569     N    0    0    0
    1:28.747    22808     N    0    0    0
    1:29.681    23048     N    0    0    0
    1:30.611    23287     N    0    0    0
    1:31.537    23525     N    0    0    0
    1:32.447    23759     N    0    0    0
    1:33.350    23991     N    0    0    0
    1:34.257    24224     N    0    0    0
    1:35.156    24455     N    0    0    0
    1:36.066    24689     N    0    0    0
    1:36.973    24922     N    0    0    0
    1:37.887    25157     N    0    0    0
    1:38.794    25390     N    0    0    0
    1:39.704    25624     N    0    0    0
    1:40.599    25854     N    0    0    0
    1:41.498    26085     N    0    0    0
    1:41.992    26212     A    0    0    0
    1:42.416    26321     A    0    0    0
    1:43.342    26559     N    0    0    0
    1:44.222    26785     N    0    0    0
    1:45.109    27013     N    0    0    0
    1:45.996    27241     N    0    0    0
    1:46.872    27466     N    0    0    0
    1:47.751    27692     N    0    0    0
    1:48.654    27924     N    0    0    0
    1:49.572    28160     N    0    0    0
    1:50.475    28392     N    0    0    0
    1:51.366    28621     N    0    0    0
    1:52.280    28856     N    0    0    0
    1:53.202    29093     N    0    0    0
    1:54.086    29320     N    0    0    0
    1:54.988    29552     N    0    0    0
    1:55.903    29787     N    0    0    0
    1:56.778    30012     N    0    0    0
    1:57.677    30243     N    0    0    0
    1:58.576    30474     N    0    0    0
    1:59.451    30699     N    0    0    0
    2:00.319    30922     N    0    0    0
    2:01.198    31148     N    0    0    0
    2:02.062    31370     N    0    0    0
    2:02.899    31585     N    0    0    0
    2:03.739    31801     N    0    0    0
    2:04.588    32019     N    0    0    0
    2:05.420    32233     N    0    0    0
    2:06.276    32453     N    0    0    0
    2:07.136    32674     N    0    0    0
    2:07.992    32894     N    0    0    0
    2:08.428    33006     V    0    0    0
    2:09.724    33339     N    0    0    0
    2:10.584    33560     N    0    0    0
    2:11.444    33781     N    0    0    0
    2:12.319    34006     N    0    0    0
    2:13.187    34229     N    0    0    0
    2:14.066    34455     N    0    0    0
    2:14.973    34688     N    0    0    0
    2:15.864    34917     N    0    0    0
    2:16.767    35149     N    0    0    0
    2:17.681    35384     N    0    0    0
    2:18.591    35618     N    0    0    0
    2:19.479    35846     N    0    0    0
    2:20.358    36072     N    0    0    0
    2:21.233    36297     N    0    0    0
    2:22.105    36521     N    0    0    0
    2:22.977    36745     N    0    0    0
    2:23.837    36966     N    0    0    0
    2:24.284    37081     V    0    0    0
    2:25.545    37405     N    0    0    0
    2:26.397    37624     N    0    0    0
    2:27.272    37849     N    0    0    0
    2:28.144    38073     N    0    0    0
    2:29.031    38301     N    0    0    0
    2:29.918    38529     N    0    0    0
    2:30.798    38755     N    0    0    0
    2:31.669    38979     N    0    0    0
    2:32.537    39202     N    0    0    0
    2:33.409    39426     N    0    0    0
    2:34.292    39653     N    0    0    0
    2:35.191    39884     N    0    0    0
    2:36.093    40116     N    0    0    0
    2:37.008    40351     N    0    0    0
    2:37.922    40586     N    0    0    0
    2:38.848    40824     N    0    0    0
    2:39.774    41062     N    0    0    0
    2:40.708    41302     N    0    0    0
    2:41.646    41543     N    0    0    0
    2:42.580    41783     N    0    0    0
    2:43.506    42021     N    0    0    0
    2:44.436    42260     N    0    0    0
    2:45.354    42496     N    0    0    0
    2:46.280    42734     N    0    0    0
    2:47.195    42969     N    0    0    0
    2:48.121    43207     N    0    0    0
    2:49.054    43447     N    0    0    0
    2:49.984    43686     N    0    0    0
    2:50.926    43928     N    0    0    0
    2:51.852    44166     N    0    0    0
    2:52.767    44401     N    0    0    0
    2:53.681    44636     N    0    0    0
    2:54.603    44873     N    0    0    0
    2:55.525    45110     N    0    0    0
    2:56.420    45340     N    0    0    0
    2:57.327    45573     N    0    0    0
    2:58.233    45806     N    0    0    0
    2:59.140    46039     N    0    0    0
    3:00.039    46270     N    0    0    0
    3:00.957    46506     N    0    0    0
    3:01.879    46743     N    0    0    0
    3:02.805    46981     N    0    0    0
    3:03.712    47214     N    0    0    0
    3:04.615    47446     N    0    0    0
    3:05.518    47678     N    0    0    0
    3:06.416    47909     N    0    0    0
    3:07.288    48133     N    0    0    0
    3:08.167    48359     N    0    0    0
    3:09.043    48584     N    0    0    0
    3:09.891    48802     N    0    0    0
    3:10.339    48917     V    0    0    0
    3:11.588    49238     N    0    0    0
    3:12.409    49449     N    0    0    0
    3:12.891    49573     V    0    0    0
    3:14.047    49870     N    0    0    0
    3:14.852    50077     N    0    0    0
    3:15.650    50282     N    0    0    0
    3:16.300    50449     N    0    0    0
    3:17.218    50685     N    0    0    0
    3:18.016    50890     N    0    0    0
    3:18.821    51097     N    0    0    0
    3:19.638    51307     N    0    0    0
    3:20.202    51452     V    0    0    0
    3:21.249    51721     N    0    0    0
    3:22.058    51929     N    0    0    0
    3:22.868    52137     N    0    0    0
    3:23.673    52344     N    0    0    0
    3:24.486    52553     N    0    0    0
    3:25.311    52765     N    0    0    0
    3:26.140    52978     N    0    0    0
    3:26.572    53089     V    0    0    0
    3:27.833    53413     N    0    0    0
    3:28.696    53635     N    0    0    0
    3:29.553    53855     N    0    0    0
    3:30.416    54077     N    0    0    0
    3:31.300    54304     N    0    0    0
    3:32.179    54530     N    0    0    0
    3:33.054    54755     N    0    0    0
    3:33.942    54983     N    0    0    0
    3:34.825    55210     N    0    0    0
    3:35.728    55442     N    0    0    0
    3:36.646    55678     N    0    0    0
    3:37.572    55916     N    0    0    0
    3:38.482    56150     N    0    0    0
    3:39.397    56385     N    0    0    0
    3:40.323    56623     N    0    0    0
    3:41.249    56861     N    0    0    0
    3:42.163    57096     N    0    0    0
    3:43.074    57330     N    0    0    0
    3:43.984    57564     N    0    0    0
    3:44.899    57799     N    0    0    0
    3:45.802    58031     N    0    0    0
    3:46.700    58262     N    0    0    0
    3:47.588    58490     N    0    0    0
    3:48.467    58716     N    0    0    0
    3:49.350    58943     N    0    0    0
    3:50.237    59171     N    0    0    0
    3:51.128    59400     N    0    0    0
    3:52.019    59629     N    0    0    0
    3:52.926    59862     N    0    0    0
    3:53.840    60097     N    0    0    0
    3:54.767    60335     N    0    0    0
    3:55.689    60572     N    0    0    0
