      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.455      117     N    0    0    0
    0:01.093      281     N    0    0    0
    0:01.514      389     V    0    0    0
    0:02.381      612     N    0    0    0
    0:03.016      775     N    0    0    0
    0:03.432      882     V    0    0    0
    0:04.311     1108     N    0    0    0
    0:04.763     1224     V    0    0    0
    0:05.626     1446     N    0    0    0
    0:06.113     1571     V    0    0    0
    0:06.930     1781     N    0    0    0
    0:07.385     1898     V    0    0    0
    0:08.315     2137     N    0    0    0
    0:08.739     2246     V    0    0    0
    0:09.669     2485     N    0    0    0
    0:10.323     2653     N    0    0    0
    0:10.743     2761     V    0    0    0
    0:11.673     3000     N    0    0    0
    0:12.327     3168     N    0    0    0
    0:12.751     3277     V    0    0    0
    0:13.716     3525     N    0    0    0
    0:14.381     3696     N    0    0    0
    0:14.805     3805     V    0    0    0
    0:15.817     4065     N    0    0    0
    0:16.506     4242     N    0    0    0
    0:16.922     4349     V    0    0    0
    0:17.977     4620     N    0    0    0
    0:18.677     4800     N    0    0    0
    0:19.097     4908     V    0    0    0
    0:20.093     5164     N    0    0    0
    0:20.770     5338     N    0    0    0
    0:21.187     5445     V    0    0    0
    0:22.163     5696     N    0    0    0
    0:22.844     5871     N    0    0    0
    0:23.261     5978     V    0    0    0
    0:24.245     6231     N    0    0    0
    0:24.918     6404     N    0    0    0
    0:25.342     6513     V    0    0    0
    0:26.339     6769     N    0    0    0
    0:27.008     6941     N    0    0    0
    0:27.428     7049     V    0    0    0
    0:28.405     7300     N    0    0    0
    0:29.078     7473     N    0    0    0
    0:29.498     7581     V    0    0    0
    0:30.471     7831     N    0    0    0
    0:31.152     8006     N    0    0    0
    0:31.568     8113     V    0    0    0
    0:32.568     8370     N    0    0    0
    0:33.230     8540     N    0    0    0
    0:33.646     8647     V    0    0    0
    0:34.572     8885     N    0    0    0
    0:35.218     9051     N    0    0    0
    0:35.642     9160     V    0    0    0
    0:36.494     9379     N    0    0    0
    0:37.132     9543     N    0    0    0
    0:37.556     9652     V    0    0    0
    0:38.354     9857     N    0    0    0
    0:38.965    10014     N    0    0    0
    0:39.556    10166     N    0    0    0
    0:39.973    10273     V    0    0    0
    0:40.778    10480     N    0    0    0
    0:41.389    10637     N    0    0    0
    0:42.004    10795     N    0    0    0
    0:42.416    10901     V    0    0    0
    0:43.381    11149     N    0    0    0
    0:44.051    11321     N    0    0    0
    0:44.475    11430     V    0    0    0
    0:45.463    11684     N    0    0    0
    0:46.136    11857     N    0    0    0
    0:46.553    11964     V    0    0    0
    0:47.510    12210     N    0    0    0
    0:48.160    12377     N    0    0    0
    0:48.584    12486     V    0    0    0
    0:49.514    12725     N    0    0    0
    0:50.171    12894     N    0    0    0
    0:50.584    13000     V    0    0    0
    0:51.479    13230     N    0    0    0
    0:52.125    13396     N    0    0    0
    0:52.545    13504     V    0    0    0
    0:53.440    13734     N    0    0    0
    0:54.089    13901     N    0    0    0
    0:54.514    14010     V    0    0    0
    0:55.444    14249     N    0    0    0
    0:56.113    14421     N    0    0    0
    0:56.525    14527     V    0    0    0
    0:57.420    14757     N    0    0    0
