      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.813      209     N    0    0    0
    0:01.887      485     N    0    0    0
    0:03.023      777     N    0    0    0
    0:03.996     1027     N    0    0    0
    0:05.195     1335     N    0    0    0
    0:06.401     1645     N    0    0    0
    0:07.630     1961     N    0    0    0
    0:08.802     2262     N    0    0    0
    0:10.109     2598     N    0    0    0
    0:11.346     2916     N    0    0    0
    0:12.401     3187     N    0    0    0
    0:13.654     3509     N    0    0    0
    0:14.685     3774     N    0    0    0
    0:15.899     4086     N    0    0    0
    0:16.934     4352     N    0    0    0
    0:18.300     4703     N    0    0    0
    0:19.514     5015     N    0    0    0
    0:20.603     5295     N    0    0    0
    0:21.685     5573     N    0    0    0
    0:22.767     5851     N    0    0    0
    0:23.946     6154     N    0    0    0
    0:24.973     6418     N    0    0    0
    0:26.237     6743     N    0    0    0
    0:27.366     7033     N    0    0    0
    0:28.381     7294     N    0    0    0
    0:29.677     7627     N    0    0    0
    0:30.794     7914     N    0    0    0
    0:32.008     8226     N    0    0    0
    0:33.101     8507     N    0    0    0
    0:34.276     8809     N    0    0    0
    0:35.362     9088     N    0    0    0
    0:36.735     9441     N    0    0    0
    0:37.934     9749     N    0    0    0
    0:39.093    10047     N    0    0    0
    0:40.280    10352     N    0    0    0
    0:41.389    10637     N    0    0    0
    0:42.467    10914     N    0    0    0
    0:43.595    11204     N    0    0    0
    0:44.786    11510     N    0    0    0
    0:45.891    11794     N    0    0    0
    0:46.988    12076     N    0    0    0
    0:48.272    12406     N    0    0    0
    0:49.381    12691     N    0    0    0
    0:50.529    12986     N    0    0    0
    0:51.658    13276     N    0    0    0
    0:52.782    13565     N    0    0    0
    0:54.058    13893     N    0    0    0
    0:55.191    14184     N    0    0    0
    0:56.366    14486     N    0    0    0
    0:57.747    14841     N    0    0    0
    0:59.058    15178     N    0    0    0
    1:00.335    15506     N    0    0    0
    1:01.638    15841     N    0    0    0
    1:02.895    16164     N    0    0    0
    1:04.152    16487     N    0    0    0
    1:05.342    16793     N    0    0    0
    1:06.393    17063     N    0    0    0
    1:07.840    17435     N    0    0    0
    1:09.140    17769     N    0    0    0
    1:10.389    18090     N    0    0    0
    1:11.654    18415     N    0    0    0
    1:12.860    18725     N    0    0    0
    1:13.961    19008     N    0    0    0
    1:15.175    19320     N    0    0    0
    1:16.284    19605     N    0    0    0
    1:17.280    19861     N    0    0    0
    1:18.693    20224     N    0    0    0
    1:19.872    20527     N    0    0    0
    1:21.160    20858     N    0    0    0
    1:22.237    21135     N    0    0    0
    1:23.447    21446     N    0    0    0
    1:24.490    21714     N    0    0    0
    1:25.852    22064     N    0    0    0
    1:26.988    22356     N    0    0    0
    1:28.054    22630     N    0    0    0
    1:29.397    22975     N    0    0    0
    1:30.510    23261     N    0    0    0
    1:31.689    23564     N    0    0    0
    1:32.650    23811     N    0    0    0
    1:33.946    24144     N    0    0    0
    1:34.969    24407     N    0    0    0
    1:36.276    24743     N    0    0    0
    1:37.377    25026     N    0    0    0
    1:38.560    25330     N    0    0    0
    1:39.790    25646     N    0    0    0
    1:40.770    25898     N    0    0    0
    1:42.109    26242     N    0    0    0
    1:43.206    26524     N    0    0    0
    1:44.510    26859     N    0    0    0
    1:45.712    27168     N    0    0    0
    1:46.918    27478     N    0    0    0
    1:48.222    27813     N    0    0    0
    1:49.292    28088     N    0    0    0
    1:50.658    28439     N    0    0    0
    1:51.914    28762     N    0    0    0
    1:53.156    29081     N    0    0    0
    1:54.401    29401     N    0    0    0
    1:55.568    29701     N    0    0    0
    1:56.549    29953     N    0    0    0
    1:57.930    30308     N    0    0    0
    1:59.004    30584     N    0    0    0
    2:00.082    30861     N    0    0    0
    2:01.354    31188     N    0    0    0
    2:02.323    31437     N    0    0    0
    2:03.646    31777     N    0    0    0
    2:04.728    32055     N    0    0    0
    2:05.732    32313     N    0    0    0
    2:07.023    32645     N    0    0    0
    2:08.136    32931     N    0    0    0
