      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.249       64     N    0    0    0
    0:01.284      330     N    0    0    0
    0:02.424      623     N    0    0    0
    0:03.556      914     N    0    0    0
    0:04.615     1186     N    0    0    0
    0:05.724     1471     N    0    0    0
    0:06.879     1768     N    0    0    0
    0:08.047     2068     N    0    0    0
    0:09.156     2353     N    0    0    0
    0:10.253     2635     N    0    0    0
    0:11.377     2924     N    0    0    0
    0:12.451     3200     N    0    0    0
    0:13.471     3462     N    0    0    0
    0:14.572     3745     N    0    0    0
    0:15.669     4027     N    0    0    0
    0:16.735     4301     N    0    0    0
    0:17.840     4585     N    0    0    0
    0:18.961     4873     N    0    0    0
    0:20.051     5153     N    0    0    0
    0:21.121     5428     N    0    0    0
    0:22.214     5709     N    0    0    0
    0:23.323     5994     N    0    0    0
    0:24.397     6270     N    0    0    0
    0:25.451     6541     N    0    0    0
    0:26.525     6817     N    0    0    0
    0:27.630     7101     N    0    0    0
    0:28.689     7373     N    0    0    0
    0:29.700     7633     N    0    0    0
    0:30.755     7904     N    0    0    0
    0:31.860     8188     N    0    0    0
    0:32.926     8462     N    0    0    0
    0:33.961     8728     N    0    0    0
    0:35.043     9006     N    0    0    0
    0:36.140     9288     N    0    0    0
    0:37.183     9556     N    0    0    0
    0:38.214     9821     N    0    0    0
    0:39.280    10095     N    0    0    0
    0:40.346    10369     N    0    0    0
    0:41.346    10626     N    0    0    0
    0:42.331    10879     N    0    0    0
    0:42.848    11012     V    0    0    0
    0:43.428    11161     N    0    0    0
    0:44.397    11410     N    0    0    0
    0:45.416    11672     N    0    0    0
    0:46.440    11935     N    0    0    0
    0:47.514    12211     N    0    0    0
    0:48.615    12494     N    0    0    0
    0:49.650    12760     N    0    0    0
    0:50.681    13025     N    0    0    0
    0:51.770    13305     N    0    0    0
    0:52.821    13575     N    0    0    0
    0:53.759    13816     N    0    0    0
    0:54.669    14050     N    0    0    0
    0:55.580    14284     N    0    0    0
    0:56.459    14510     N    0    0    0
    0:57.428    14759     N    0    0    0
    0:58.393    15007     N    0    0    0
    0:58.903    15138     V    0    0    0
    0:59.506    15293     N    0    0    0
    1:00.377    15517     N    0    0    0
    1:01.412    15783     N    0    0    0
    1:02.370    16029     N    0    0    0
    1:03.296    16267     N    0    0    0
    1:04.233    16508     N    0    0    0
    1:05.222    16762     N    0    0    0
    1:06.179    17008     N    0    0    0
    1:07.054    17233     N    0    0    0
    1:07.918    17455     N    0    0    0
    1:08.759    17671     N    0    0    0
    1:09.576    17881     N    0    0    0
    1:10.370    18085     N    0    0    0
    1:11.160    18288     N    0    0    0
    1:11.938    18488     N    0    0    0
    1:12.716    18688     N    0    0    0
    1:13.486    18886     N    0    0    0
    1:14.249    19082     N    0    0    0
    1:15.019    19280     N    0    0    0
    1:15.802    19481     N    0    0    0
    1:16.599    19686     N    0    0    0
    1:17.377    19886     N    0    0    0
    1:18.195    20096     N    0    0    0
    1:18.988    20300     N    0    0    0
    1:19.790    20506     N    0    0    0
    1:20.584    20710     N    0    0    0
    1:21.385    20916     N    0    0    0
    1:22.183    21121     N    0    0    0
    1:22.988    21328     N    0    0    0
    1:23.782    21532     N    0    0    0
    1:24.599    21742     N    0    0    0
    1:25.397    21947     N    0    0    0
    1:26.214    22157     N    0    0    0
    1:27.047    22371     N    0    0    0
    1:27.903    22591     N    0    0    0
    1:28.790    22819     N    0    0    0
    1:29.712    23056     N    0    0    0
    1:30.630    23292     N    0    0    0
    1:31.599    23541     N    0    0    0
    1:32.619    23803     N    0    0    0
    1:33.747    24093     N    0    0    0
    1:34.883    24385     N    0    0    0
    1:36.008    24674     N    0    0    0
    1:37.054    24943     N    0    0    0
    1:38.136    25221     N    0    0    0
    1:39.206    25496     N    0    0    0
    1:40.249    25764     N    0    0    0
