      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.272       70     N    0    0    0
    0:01.475      379     N    0    0    0
    0:02.677      688     N    0    0    0
    0:03.953     1016     N    0    0    0
    0:05.179     1331     N    0    0    0
    0:06.432     1653     N    0    0    0
    0:07.712     1982     N    0    0    0
    0:08.911     2290     N    0    0    0
    0:10.167     2613     N    0    0    0
    0:11.397     2929     N    0    0    0
    0:12.568     3230     N    0    0    0
    0:13.817     3551     N    0    0    0
    0:14.996     3854     N    0    0    0
    0:16.237     4173     N    0    0    0
    0:17.463     4488     N    0    0    0
    0:18.634     4789     N    0    0    0
    0:19.872     5107     N    0    0    0
    0:21.097     5422     N    0    0    0
    0:22.311     5734     N    0    0    0
    0:23.560     6055     N    0    0    0
    0:24.724     6354     N    0    0    0
    0:25.942     6667     N    0    0    0
    0:27.198     6990     N    0    0    0
    0:28.428     7306     N    0    0    0
    0:29.696     7632     N    0    0    0
    0:30.965     7958     N    0    0    0
    0:32.233     8284     N    0    0    0
    0:33.467     8601     N    0    0    0
    0:34.654     8906     N    0    0    0
    0:35.833     9209     N    0    0    0
    0:37.074     9528     N    0    0    0
    0:38.331     9851     N    0    0    0
    0:39.529    10159     N    0    0    0
    0:40.903    10512     N    0    0    0
    0:42.179    10840     N    0    0    0
    0:43.412    11157     N    0    0    0
    0:44.794    11512     N    0    0    0
    0:46.089    11845     N    0    0    0
    0:47.319    12161     N    0    0    0
    0:48.623    12496     N    0    0    0
    0:49.817    12803     N    0    0    0
    0:51.121    13138     N    0    0    0
    0:52.420    13472     N    0    0    0
    0:53.642    13786     N    0    0    0
    0:54.938    14119     N    0    0    0
    0:56.206    14445     N    0    0    0
    0:57.401    14752     N    0    0    0
    0:58.665    15077     N    0    0    0
    0:59.879    15389     N    0    0    0
    1:01.078    15697     N    0    0    0
    1:02.377    16031     N    0    0    0
    1:03.607    16347     N    0    0    0
    1:04.829    16661     N    0    0    0
    1:06.058    16977     N    0    0    0
    1:07.218    17275     N    0    0    0
    1:08.451    17592     N    0    0    0
    1:09.642    17898     N    0    0    0
    1:10.802    18196     N    0    0    0
    1:11.938    18488     N    0    0    0
    1:13.245    18824     N    0    0    0
    1:14.486    19143     N    0    0    0
    1:15.809    19483     N    0    0    0
    1:17.066    19806     N    0    0    0
    1:18.265    20114     N    0    0    0
    1:19.525    20438     N    0    0    0
    1:20.751    20753     N    0    0    0
    1:21.938    21058     N    0    0    0
    1:23.171    21375     N    0    0    0
    1:24.409    21693     N    0    0    0
    1:25.584    21995     N    0    0    0
    1:26.798    22307     N    0    0    0
    1:28.008    22618     N    0    0    0
    1:29.226    22931     N    0    0    0
    1:30.510    23261     N    0    0    0
    1:31.735    23576     N    0    0    0
    1:32.922    23881     N    0    0    0
    1:34.206    24211     N    0    0    0
    1:35.447    24530     N    0    0    0
    1:36.654    24840     N    0    0    0
    1:37.969    25178     N    0    0    0
    1:39.233    25503     N    0    0    0
    1:40.475    25822     N    0    0    0
    1:41.747    26149     N    0    0    0
    1:42.973    26464     N    0    0    0
    1:44.222    26785     N    0    0    0
    1:45.537    27123     N    0    0    0
    1:46.724    27428     N    0    0    0
    1:47.938    27740     N    0    0    0
    1:49.230    28072     N    0    0    0
    1:50.397    28372     N    0    0    0
    1:51.599    28681     N    0    0    0
    1:52.825    28996     N    0    0    0
    1:54.008    29300     N    0    0    0
    1:55.222    29612     N    0    0    0
    1:56.447    29927     N    0    0    0
    1:57.615    30227     N    0    0    0
    1:58.844    30543     N    0    0    0
    2:00.121    30871     N    0    0    0
    2:01.346    31186     N    0    0    0
    2:02.591    31506     N    0    0    0
    2:03.840    31827     N    0    0    0
    2:05.031    32133     N    0    0    0
    2:06.214    32437     N    0    0    0
    2:07.455    32756     N    0    0    0
    2:08.611    33053     N    0    0    0
    2:09.840    33369     N    0    0    0
    2:11.089    33690     N    0    0    0
    2:12.268    33993     N    0    0    0
    2:13.525    34316     N    0    0    0
