      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.401      103     N    0    0    0
    0:01.529      393     N    0    0    0
    0:02.708      696     N    0    0    0
    0:03.805      978     N    0    0    0
    0:04.817     1238     N    0    0    0
    0:05.992     1540     N    0    0    0
    0:07.097     1824     N    0    0    0
    0:08.144     2093     N    0    0    0
    0:09.377     2410     N    0    0    0
    0:10.576     2718     N    0    0    0
    0:11.630     2989     N    0    0    0
    0:12.778     3284     N    0    0    0
    0:13.953     3586     N    0    0    0
    0:14.984     3851     N    0    0    0
    0:16.043     4123     N    0    0    0
    0:17.171     4413     N    0    0    0
    0:18.237     4687     N    0    0    0
    0:19.276     4954     N    0    0    0
    0:20.432     5251     N    0    0    0
    0:21.623     5557     N    0    0    0
    0:22.693     5832     N    0    0    0
    0:23.864     6133     N    0    0    0
    0:25.105     6452     N    0    0    0
    0:26.237     6743     N    0    0    0
    0:27.393     7040     N    0    0    0
    0:28.568     7342     N    0    0    0
    0:29.693     7631     N    0    0    0
    0:30.883     7937     N    0    0    0
    0:32.152     8263     N    0    0    0
    0:33.245     8544     N    0    0    0
    0:34.393     8839     N    0    0    0
    0:35.611     9152     N    0    0    0
    0:36.693     9430     N    0    0    0
    0:37.798     9714     N    0    0    0
    0:38.973    10016     N    0    0    0
    0:40.070    10298     N    0    0    0
    0:41.117    10567     N    0    0    0
    0:42.319    10876     N    0    0    0
    0:43.447    11166     N    0    0    0
    0:44.451    11424     N    0    0    0
    0:45.560    11709     N    0    0    0
    0:46.654    11990     N    0    0    0
    0:47.689    12256     N    0    0    0
    0:48.879    12562     N    0    0    0
    0:49.984    12846     N    0    0    0
    0:51.000    13107     N    0    0    0
    0:52.109    13392     N    0    0    0
    0:53.276    13692     N    0    0    0
    0:54.327    13962     N    0    0    0
    0:55.475    14257     N    0    0    0
    0:56.677    14566     N    0    0    0
    0:57.805    14856     N    0    0    0
    0:58.942    15148     N    0    0    0
    1:00.128    15453     N    0    0    0
    1:01.241    15739     N    0    0    0
    1:02.323    16017     N    0    0    0
    1:03.451    16307     N    0    0    0
    1:04.545    16588     N    0    0    0
    1:05.584    16855     N    0    0    0
    1:06.755    17156     N    0    0    0
    1:07.907    17452     N    0    0    0
    1:08.977    17727     N    0    0    0
    1:10.160    18031     N    0    0    0
    1:11.339    18334     N    0    0    0
    1:12.416    18611     N    0    0    0
    1:13.510    18892     N    0    0    0
    1:14.743    19209     N    0    0    0
    1:15.887    19503     N    0    0    0
    1:16.965    19780     N    0    0    0
    1:18.163    20088     N    0    0    0
    1:19.335    20389     N    0    0    0
    1:20.397    20662     N    0    0    0
    1:21.603    20972     N    0    0    0
    1:22.813    21283     N    0    0    0
    1:23.907    21564     N    0    0    0
    1:25.105    21872     N    0    0    0
    1:26.354    22193     N    0    0    0
    1:27.475    22481     N    0    0    0
    1:28.693    22794     N    0    0    0
    1:29.930    23112     N    0    0    0
    1:31.058    23402     N    0    0    0
    1:32.218    23700     N    0    0    0
    1:33.440    24014     N    0    0    0
    1:34.556    24301     N    0    0    0
    1:35.595    24568     N    0    0    0
    1:36.786    24874     N    0    0    0
    1:37.907    25162     N    0    0    0
    1:38.930    25425     N    0    0    0
    1:40.113    25729     N    0    0    0
    1:41.304    26035     N    0    0    0
    1:42.339    26301     N    0    0    0
    1:43.502    26600     N    0    0    0
    1:44.704    26909     N    0    0    0
    1:45.790    27188     N    0    0    0
    1:46.965    27490     N    0    0    0
    1:48.187    27804     N    0    0    0
    1:49.300    28090     N    0    0    0
    1:50.428    28380     N    0    0    0
    1:51.541    28666     N    0    0    0
    1:52.584    28934     N    0    0    0
    1:53.658    29210     N    0    0    0
    1:54.833    29512     N    0    0    0
    1:55.864    29777     N    0    0    0
    1:57.031    30077     N    0    0    0
    1:58.226    30384     N    0    0    0
    1:59.315    30664     N    0    0    0
    2:00.525    30975     N    0    0    0
    2:01.696    31276     N    0    0    0
    2:02.704    31535     N    0    0    0
    2:03.805    31818     N    0    0    0
    2:04.949    32112     N    0    0    0
    2:06.000    32382     N    0    0    0
    2:07.058    32654     N    0    0    0
    2:08.230    32955     N    0    0    0
    2:09.280    33225     N    0    0    0
    2:10.284    33483     N    0    0    0
    2:11.381    33765     N    0    0    0
    2:12.525    34059     N    0    0    0
    2:13.521    34315     N    0    0    0
    2:14.599    34592     N    0    0    0
    2:15.712    34878     N    0    0    0
    2:16.720    35137     N    0    0    0
    2:17.821    35420     N    0    0    0
    2:18.930    35705     N    0    0    0
    2:19.977    35974     N    0    0    0
    2:20.996    36236     N    0    0    0
    2:22.070    36512     N    0    0    0
    2:23.105    36778     N    0    0    0
    2:24.128    37041     N    0    0    0
    2:25.257    37331     N    0    0    0
    2:26.354    37613     N    0    0    0
    2:27.405    37883     N    0    0    0
    2:28.591    38188     N    0    0    0
    2:29.739    38483     N    0    0    0
    2:30.798    38755     N    0    0    0
    2:31.953    39052     N    0    0    0
    2:33.148    39359     N    0    0    0
    2:34.257    39644     N    0    0    0
    2:35.323    39918     N    0    0    0
    2:36.502    40221     N    0    0    0
    2:37.588    40500     N    0    0    0
    2:38.732    40794     N    0    0    0
    2:39.992    41118     N    0    0    0
    2:41.195    41427     N    0    0    0
    2:42.350    41724     N    0    0    0
    2:43.619    42050     N    0    0    0
    2:44.825    42360     N    0    0    0
    2:45.922    42642     N    0    0    0
    2:47.097    42944     N    0    0    0
    2:48.230    43235     N    0    0    0
    2:49.261    43500     N    0    0    0
    2:50.374    43786     N    0    0    0
    2:51.529    44083     N    0    0    0
    2:52.568    44350     N    0    0    0
    2:53.739    44651     N    0    0    0
    2:54.786    44920     N    0    0    0
    2:55.829    45188     N    0    0    0
    2:57.000    45489     N    0    0    0
    2:58.089    45769     N    0    0    0
    2:59.167    46046     N    0    0    0
    3:00.342    46348     N    0    0    0
    3:01.467    46637     N    0    0    0
    3:02.471    46895     N    0    0    0
    3:03.665    47202     N    0    0    0
    3:04.790    47491     N    0    0    0
    3:05.821    47756     N    0    0    0
    3:06.856    48022     N    0    0    0
    3:08.047    48328     N    0    0    0
    3:09.163    48615     N    0    0    0
    3:10.226    48888     N    0    0    0
    3:11.401    49190     N    0    0    0
    3:12.525    49479     N    0    0    0
    3:13.564    49746     N    0    0    0
    3:14.689    50035     N    0    0    0
    3:15.829    50328     N    0    0    0
    3:16.879    50598     N    0    0    0
    3:18.047    50898     N    0    0    0
    3:19.198    51194     N    0    0    0
    3:20.276    51471     N    0    0    0
    3:21.451    51773     N    0    0    0
    3:22.584    52064     N    0    0    0
    3:23.603    52326     N    0    0    0
    3:24.751    52621     N    0    0    0
    3:25.957    52931     N    0    0    0
    3:27.000    53199     N    0    0    0
    3:28.101    53482     N    0    0    0
    3:29.195    53763     N    0    0    0
    3:30.226    54028     N    0    0    0
    3:31.226    54285     N    0    0    0
    3:32.377    54581     N    0    0    0
    3:33.560    54885     N    0    0    0
    3:34.568    55144     N    0    0    0
    3:35.747    55447     N    0    0    0
    3:36.895    55742     N    0    0    0
    3:37.938    56010     N    0    0    0
    3:39.012    56286     N    0    0    0
    3:40.206    56593     N    0    0    0
