      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.121       31     +    8    0    0	(PREX
    0:00.311       80     N    0    0    0
    0:01.467      377     N    0    0    0
    0:02.623      674     N    0    0    0
    0:03.148      809     A    0    0    0
    0:04.471     1149     N    0    0    0
    0:05.634     1448     N    0    0    0
    0:06.794     1746     N    0    0    0
    0:07.934     2039     N    0    0    0
    0:08.525     2191     A    0    0    0
    0:09.891     2542     N    0    0    0
    0:11.066     2844     N    0    0    0
    0:12.198     3135     N    0    0    0
    0:13.346     3430     N    0    0    0
    0:14.475     3720     N    0    0    0
    0:15.588     4006     N    0    0    0
    0:16.109     4140     A    0    0    0
    0:17.436     4481     N    0    0    0
    0:18.549     4767     N    0    0    0
    0:19.669     5055     N    0    0    0
    0:20.778     5340     N    0    0    0
    0:21.374     5493     A    0    0    0
    0:22.739     5844     N    0    0    0
    0:23.911     6145     N    0    0    0
    0:25.039     6435     N    0    0    0
    0:26.187     6730     N    0    0    0
    0:26.778     6882     A    0    0    0
    0:28.117     7226     N    0    0    0
    0:29.280     7525     N    0    0    0
    0:30.405     7814     N    0    0    0
    0:31.490     8093     N    0    0    0
    0:32.564     8369     N    0    0    0
    0:33.669     8653     N    0    0    0
    0:34.782     8939     N    0    0    0
    0:35.377     9092     A    0    0    0
    0:36.693     9430     N    0    0    0
    0:37.805     9716     N    0    0    0
    0:38.883     9993     N    0    0    0
    0:39.957    10269     N    0    0    0
    0:40.549    10421     A    0    0    0
    0:41.829    10750     N    0    0    0
    0:42.907    11027     N    0    0    0
    0:43.977    11302     N    0    0    0
    0:44.984    11561     N    0    0    0
    0:45.525    11700     A    0    0    0
    0:46.798    12027     N    0    0    0
    0:47.872    12303     N    0    0    0
    0:48.926    12574     N    0    0    0
    0:49.479    12716     A    0    0    0
    0:50.770    13048     N    0    0    0
    0:51.872    13331     N    0    0    0
    0:52.957    13610     N    0    0    0
    0:54.062    13894     N    0    0    0
    0:55.183    14182     N    0    0    0
    0:55.778    14335     A    0    0    0
    0:57.109    14677     N    0    0    0
    0:58.276    14977     N    0    0    0
    0:59.447    15278     N    0    0    0
    1:00.588    15571     N    0    0    0
    1:01.743    15868     N    0    0    0
    1:02.903    16166     N    0    0    0
    1:03.428    16301     A    0    0    0
    1:04.767    16645     N    0    0    0
    1:05.934    16945     N    0    0    0
    1:07.062    17235     N    0    0    0
    1:08.167    17519     N    0    0    0
    1:09.272    17803     N    0    0    0
    1:09.864    17955     A    0    0    0
    1:11.195    18297     N    0    0    0
    1:12.339    18591     N    0    0    0
    1:13.490    18887     N    0    0    0
    1:14.638    19182     N    0    0    0
    1:15.755    19469     N    0    0    0
    1:16.891    19761     N    0    0    0
    1:17.416    19896     A    0    0    0
    1:18.747    20238     N    0    0    0
    1:19.903    20535     N    0    0    0
    1:21.054    20831     N    0    0    0
    1:22.187    21122     N    0    0    0
    1:22.724    21260     A    0    0    0
    1:24.051    21601     N    0    0    0
    1:25.214    21900     N    0    0    0
