      Time   Sample #  Type  Sub Chan  Num	Aux
    0:00.564      145     N    0    0    0
    0:01.296      333     N    0    0    0
    0:02.000      514     N    0    0    0
    0:02.700      694     N    0    0    0
    0:03.253      836     V    0    0    0
    0:04.210     1082     N    0    0    0
    0:04.973     1278     N    0    0    0
    0:05.739     1475     N    0    0    0
    0:06.533     1679     N    0    0    0
    0:07.113     1828     V    0    0    0
    0:08.268     2125     N    0    0    0
    0:08.681     2231     V    0    0    0
    0:09.852     2532     N    0    0    0
    0:10.323     2653     V    0    0    0
    0:11.385     2926     N    0    0    0
    0:11.930     3066     V    0    0    0
    0:12.840     3300     N    0    0    0
    0:13.533     3478     N    0    0    0
    0:14.214     3653     N    0    0    0
    0:14.794     3802     V    0    0    0
    0:15.584     4005     N    0    0    0
    0:16.272     4182     N    0    0    0
    0:16.977     4363     N    0    0    0
    0:17.580     4518     V    0    0    0
    0:18.646     4792     N    0    0    0
    0:19.187     4931     V    0    0    0
    0:20.342     5228     N    0    0    0
    0:20.813     5349     V    0    0    0
    0:21.922     5634     N    0    0    0
    0:22.436     5766     V    0    0    0
    0:23.447     6026     N    0    0    0
    0:24.019     6173     V    0    0    0
    0:24.883     6395     N    0    0    0
    0:25.588     6576     N    0    0    0
    0:26.292     6757     N    0    0    0
    0:27.012     6942     N    0    0    0
    0:27.471     7060     V    0    0    0
    0:28.518     7329     N    0    0    0
    0:29.265     7521     N    0    0    0
    0:30.016     7714     N    0    0    0
    0:30.763     7906     N    0    0    0
    0:31.514     8099     N    0    0    0
    0:32.280     8296     N    0    0    0
    0:33.062     8497     N    0    0    0
    0:33.588     8632     V    0    0    0
    0:34.623     8898     N    0    0    0
    0:35.117     9025     V    0    0    0
    0:36.160     9293     N    0    0    0
    0:36.903     9484     N    0    0    0
    0:37.619     9668     N    0    0    0
    0:38.327     9850     N    0    0    0
    0:39.058    10038     N    0    0    0
    0:39.805    10230     N    0    0    0
    0:40.568    10426     N    0    0    0
    0:41.327    10621     N    0    0    0
    0:42.097    10819     N    0    0    0
    0:42.887    11022     N    0    0    0
    0:43.681    11226     N    0    0    0
    0:44.467    11428     N    0    0    0
    0:45.230    11624     N    0    0    0
    0:45.996    11821     N    0    0    0
    0:46.770    12020     N    0    0    0
    0:47.545    12219     N    0    0    0
    0:48.307    12415     N    0    0    0
    0:49.047    12605     N    0    0    0
    0:49.794    12797     N    0    0    0
    0:50.549    12991     N    0    0    0
    0:51.315    13188     N    0    0    0
    0:52.058    13379     N    0    0    0
    0:52.794    13568     N    0    0    0
    0:53.541    13760     N    0    0    0
    0:54.296    13954     N    0    0    0
    0:55.051    14148     N    0    0    0
    0:55.798    14340     N    0    0    0
    0:56.358    14484     V    0    0    0
    0:57.304    14727     N    0    0    0
    0:58.058    14921     N    0    0    0
    0:58.802    15112     N    0    0    0
    0:59.518    15296     N    0    0    0
    1:00.233    15480     N    0    0    0
    1:00.946    15663     N    0    0    0
    1:01.665    15848     N    0    0    0
    1:02.385    16033     N    0    0    0
    1:02.856    16154     V    0    0    0
    1:03.852    16410     N    0    0    0
    1:04.588    16599     N    0    0    0
    1:05.331    16790     N    0    0    0
    1:06.066    16979     N    0    0    0
    1:06.805    17169     N    0    0    0
    1:07.568    17365     N    0    0    0
    1:08.358    17568     N    0    0    0
    1:09.136    17768     N    0    0    0
    1:09.918    17969     N    0    0    0
